index,class,guid,solidMass,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,maxFaceCentreOfMassX,maxFaceCentreOfMassY,maxFaceCentreOfMassZ,maxFaceAxisLocationX,maxFaceAxisLocationY,maxFaceAxisLocationZ,maxFaceAxisDirectX,maxFaceAxisDirectY,maxFaceAxisDirectZ,maxFacePerimeter,maxFaceMaxEdgeCentreX,maxFaceMaxEdgeCentreY,maxFaceMaxEdgeCentreZ,maxFaceMinEdgeCentreX,maxFaceMinEdgeCentreY,maxFaceMinEdgeCentreZ,maxFaceEdgeLengthAverage,maxFaceEdgeLengthVariance,minFaceMass,minFaceCentreOfMassX,minFaceCentreOfMassY,minFaceCentreOfMassZ,minFaceAxisLocationX,minFaceAxisLocationY,minFaceAxisLocationZ,minFaceAxisDirectX,minFaceAxisDirectY,minFaceAxisDirectZ,minFacePerimeter,minFaceMaxEdgeCentreX,minFaceMaxEdgeCentreY,minFaceMaxEdgeCentreZ,minFaceMinEdgeCentreX,minFaceMinEdgeCentreY,minFaceMinEdgeCentreZ,minFaceEdgeLengthAverage,minFaceEdgeLengthVariance,faceMassAverage,faceMassVariance,edgeCount,edgeLenSum,assembly_no
650,HGP,5b8c7ab1-0000-3331-3135-333539333737,1112000,432265.2122,7845.971568,532.0817449,244171.3709,111200,432260.5125,7845.79949,533.7797773,432260.5125,7845.79949,533.7797772,-0.93993777,-0.034415615,0.33960647,2177.137085,432260.5125,7790.084846,528.1336724,432427.772,7753.597752,987.3645107,272.1421356,158034.658,282.8427126,432432.4717,7845.30103,994.942222,432432.4717,7845.30103,994.942222,0.241367965,0.636492779,0.732542454,76.5685425,432435.8851,7834.404311,1003.285471,432435.8851,7834.404311,1003.285471,19.14213563,83.57864373,24417.13709,1895459096,24,4434.27417,C3-JD-24
651,HGP,5b8c7ab1-0000-3334-3135-333539333737,174929.5005,432315.5658,7852.297564,158.4822947,42993.51888,17492.95005,432315.5658,7851.793447,163.4568164,432315.5659,7863.323331,164.6252529,-7.07E-17,-0.100823444,0.994904334,800.7618779,432315.5658,7827.292796,160.9739244,432486.0698,7864.481328,164.7426042,44.486771,11176.81438,33.58931651,432486.0698,7864.985445,159.7680826,432486.0698,7864.985445,159.7680826,0.532032741,0.84240916,0.085369608,26.7178633,432486.0698,7865.489563,154.7935609,432486.0698,7865.489563,154.7935609,6.679465826,11.0259472,2149.675944,27163253.33,54,1781.523756,C3-JD-24
652,HGP,5b8c7ab1-0000-3337-3135-333539333737,174929.5005,432315.5658,7914.725548,164.8087319,42993.51888,17492.95005,432315.5658,7915.229664,159.8342101,432315.5659,7903.69978,158.6657753,-7.07E-17,0.1008233,-0.994904348,800.7618779,432315.5658,7939.730316,162.3170986,432486.0698,7902.541783,158.5484241,44.486771,11176.81438,33.58931652,432486.0698,7902.037666,163.5229459,432486.0698,7902.037666,163.5229459,0.532032741,-0.842409172,-0.085369486,26.7178633,432486.0698,7902.541783,158.5484241,432486.0698,7902.541783,158.5484241,6.679465826,11.0259472,2149.675944,27163253.33,54,1781.523756,C3-JD-24
653,HGP,5b8c7ab1-0000-333a-3135-333539333737,16350001.57,432419,-3499.999476,540.0003697,3491000.335,1635000.157,432419,-3499.999476,535.0003697,432419,-3499.999476,535.0003697,0,0,-1,22100.00209,432344,-3499.999476,535.0003697,432419,1950.001047,535.0003697,5525.000523,28890630.62,1500,432419,-8949.999999,540.0003697,432419,-8949.999999,540.0003697,0,-1,0,320,432344,-8949.999999,540.0003697,432344,-8949.999999,540.0003697,80,4900,581833.3891,5.57E+11,12,44240.00418,C3-JD-24
654,HGP,5b8c7ab1-0000-333d-3135-333539333737,15601434.18,432441.5,5908.644146,2373.785989,3282617.03,1560143.418,432441.5,5908.519185,2368.787551,432441.5,5908.519185,2368.787551,0,-0.024992183,-0.999687647,16233.01947,432540,5908.519185,2368.787551,432441.5,1950.001161,2467.750469,4058.254867,14909289.15,1970,432441.5,9867.162171,2274.823071,432441.5,9867.162171,2274.823071,0,0.999687647,-0.024992183,414,432343,9867.162171,2274.823071,432343,9867.162171,2274.823071,103.5,8742.25,547102.8384,5.14E+11,12,32506.03894,C3-JD-24
655,HGP,5b8c7ab1-0000-3340-3135-333539333737,1060588.705,432500,6291.395766,1599.999561,232756.0563,24000.22096,432500,6399.999239,1439.999329,432500,6399.999239,1439.999329,-4.68E-12,-1.37E-06,-1,640.0036827,432440,6399.999231,1439.999329,432500,6500.00016,1439.999191,160.0009207,1600.073654,1200,432500,6500.000166,1444.999191,432500,6500.000166,1444.999191,0,1,-1.37E-06,260,432440,6500.000166,1444.999191,432440,6500.000166,1444.999191,65,3025,5818.901407,38365662.75,114,8144.659631,C3-JD-24
656,HGP,5b8c7ab1-0000-3343-3135-333539333737,2242457.448,432500,-849.9999096,1826.64516,488919.1189,36000.00732,432500,-439.9999466,1550.000129,432500,-439.9999466,1550.000129,-1.16E-15,1,-1.23E-11,840.000122,432560,-439.9999466,1550.000129,432500,-439.9999466,1400.000099,210.0000305,8100.005492,1200,432500,-444.9999466,1400.000099,432500,-444.9999466,1400.000099,0,-2.93E-10,-1,260,432560,-444.9999466,1400.000099,432560,-444.9999466,1400.000099,65,3025,8730.698552,63515180.94,162,14005.74713,C3-JD-24
657,HGP,5b8c7ab1-0000-3346-3135-333539333737,2448906.079,432500,-850.0014574,941.4400235,533583.7427,60000.0403,432500,-1259.999974,1150.000389,432500,-1259.999974,1150.000389,0,-1,1.08E-07,1240.000672,432440,-1259.999974,1150.000389,432500,-1260.000001,900.0002216,310.0001679,36100.06381,1200,432500,-444.9999466,1399.993099,432500,-444.9999466,1399.993099,0,6.93E-08,1,260,432560,-444.9999466,1399.993099,432560,-444.9999466,1399.993099,65,3025,11599.64658,311230063.9,132,13492.81069,C3-JD-24
658,HGP,5b8c7ab1-0000-3349-3135-333539333737,1387303.561,432753.5,7898.668291,12.53499086,248392.5451,55654.85877,432753.5,7834.843937,0.000574188,432753.5,7834.843937,0.000574188,0,1.75E-06,-1,1169.375737,432753.5,7775.000003,0.000469754,432986,7834.843937,0.000574188,292.3439342,29810.11707,2983.448518,432521,7898.668291,12.53499086,432521,7898.642393,12.77880319,-1,-1.45E-16,-2.54E-22,521.3454797,432521,7898.680008,12.42482302,432521,7898.680008,12.42482302,65.16818496,2973.709545,24839.25451,633811340.9,24,4762.690959,C3-JD-24
659,HGP,5b8c7ab1-0000-334c-3135-333539333737,1112000,432734.7878,7845.971568,532.0817449,244171.3709,111200,432739.4875,7845.79949,533.7797773,432739.4875,7845.79949,533.7797772,0.93993777,-0.034415615,0.33960647,2177.137085,432739.4875,7790.084846,528.1336724,432572.228,7753.597752,987.3645107,272.1421356,158034.658,282.8427126,432567.5283,7845.30103,994.942222,432567.5283,7845.30103,994.942222,-0.241367965,0.636492779,0.732542454,76.5685425,432564.1149,7834.404311,1003.285471,432564.1149,7834.404311,1003.285471,19.14213563,83.57864373,24417.13709,1895459096,24,4434.27417,C3-JD-24
660,HGP,5b8c7ab1-0000-334f-3135-333539333737,174929.5005,432684.4342,7852.297564,158.4822947,42993.51888,17492.95005,432684.4342,7852.801681,153.5077731,432684.4341,7864.331565,154.6762096,7.07E-17,0.100823444,-0.994904334,800.7618779,432684.4342,7828.30103,151.024881,432513.9302,7865.489563,154.7935609,44.486771,11176.81438,33.58931652,432513.9302,7864.985445,159.7680826,432513.9302,7864.985445,159.7680826,-0.532032741,0.84240916,0.085369608,26.7178633,432513.9302,7865.489563,154.7935609,432513.9302,7865.489563,154.7935609,6.679465826,11.0259472,2149.675944,27163253.33,54,1781.523756,C3-JD-24
661,HGP,5b8c7ab1-0000-3352-3135-333539333737,174929.5005,432684.4342,7914.725548,164.8087319,42993.51888,17492.95005,432684.4342,7914.221431,169.7832536,432684.4341,7902.691547,168.6148188,7.07E-17,-0.1008233,0.994904348,800.7618779,432684.4342,7938.722083,172.2661421,432513.9302,7901.53355,168.4974676,44.486771,11176.81438,33.58931652,432513.9302,7902.037666,163.5229459,432513.9302,7902.037666,163.5229459,-0.532032741,-0.842409172,-0.085369486,26.7178633,432513.9302,7902.541783,158.5484241,432513.9302,7902.541783,158.5484241,6.679465826,11.0259472,2149.675944,27163253.33,54,1781.523756,C3-JD-24
662,HGP,5b8c7ab1-0000-3355-3135-333539333737,7589642.432,432441.5,11471.91529,2234.704237,1346720.613,632470.2027,432441.5,11472.06524,2240.702363,432441.5,11472.06524,2240.702363,-2.29E-18,0.024992191,0.999687646,6815.017286,432540,11472.06529,2240.702362,432441.5,9867.31233,2280.821186,1703.754322,2270308.586,2364,432441.5,13076.66821,2194.585415,432441.5,13076.66821,2194.585415,-9.97E-07,0.999687646,-0.024992191,418,432343,13076.66811,2194.585417,432343,13076.66811,2194.585417,104.5,8556.25,224453.4355,83456790794,12,13678.03457,C3-JD-24
663,HGP,5b8c7ab1-0000-3358-3135-333539333737,5462170.21,432417.2493,11632.78901,1353.599086,987204.7902,455180.851,432417.2489,11631.52857,1359.465201,432460.4653,11631.52805,1359.467642,-5.78E-05,-0.21007223,0.977685867,6403.590697,432343,11631.52947,1359.461007,432490.5549,13097.07862,1674.367575,266.8162791,696549.3513,34.68332049,432490.5553,10167.23719,1038.704994,432490.5553,10167.23719,1038.704994,3.13E-10,-0.977685659,-0.210073208,29.78055351,432490.5556,10168.49763,1032.83888,432490.5556,10168.49763,1032.83888,7.445138378,20.7467644,37969.41501,14598036003,72,13095.18139,C3-JD-24
664,HGP,5b8c7ab1-0000-3363-3135-333539333737,8823354.157,432418.9347,-11891.13067,540.0004697,1885293.599,882335.4157,432418.9347,-11891.13067,535.0004697,432456.1845,-13979.8127,535.0004697,3.15E-19,1.31E-18,-1,12062.27681,432344,-11894.31049,535.0004697,432492.5549,-14803.74054,535.0004697,861.591201,4184672.73,28.902771,432492.5549,-14803.74054,540.0004697,432492.5549,-14803.74054,540.0004697,-3.38E-12,-1,8.34E-09,25.7805542,432492.5549,-14803.74054,545.0004697,432492.5549,-14803.74054,545.0004697,6.44513855,12.63703993,117830.85,83861477575,42,24264.55363,C3-JD-24
665,HGP,5b8c7ab1-0000-336a-3135-333539333737,3481049.407,432418.6692,-15992.22671,787.2515101,745579.9657,348104.9408,432418.6695,-15993.27708,782.3630818,432462.3825,-15993.27655,782.3655505,5.78E-05,-0.210073199,-0.977685659,4937.008418,432344.0006,-15993.27799,782.3588645,432492.5555,-14886.67852,544.5950125,205.7086841,399205.7605,28.90277105,432492.5552,-14885.62815,549.4834412,432492.5552,-14885.62815,549.4834412,-8.07E-11,0.977685741,-0.210072823,25.78055421,432492.5549,-14884.57779,554.3718699,432492.5549,-14884.57779,554.3718699,6.445138552,12.63703991,28676.15253,8539745658,72,10114.01684,C3-JD-24
666,HGP,5b8c7ab1-0000-3375-3135-333539333737,2660158.041,432423.6026,-9299.977051,1501.900921,572806.0538,266015.8042,432423.6026,-9304.977051,1501.901041,432462.3452,-9304.977051,1501.901042,-6.27E-16,-1,2.40E-05,4077.44454,432354,-9304.977051,1501.901041,432460.072,-9304.999786,553.1460003,169.8935225,266339.8968,54.92116085,432460.072,-9299.999786,553.1458805,432460.072,-9299.999786,553.1458805,0.972369851,-5.59E-06,-0.233445651,30.98423217,432460.072,-9304.999786,553.1460003,432460.072,-9304.999786,553.1460003,7.746058043,5.080254346,22031.00207,4985300526,72,8394.889081,C3-JD-24
667,HGP,5b8c7ab1-0000-3378-3135-333539333737,2618158.041,432423.5962,-10499.97741,1486.900979,563806.0536,261815.8041,432423.5962,-10494.97741,1486.900859,432462.3452,-10494.97741,1486.90086,8.34E-16,1,-2.40E-05,4017.44454,432354,-10494.97741,1486.900859,432460.072,-10494.99979,553.1458187,167.3935225,257864.1099,54.92116082,432460.072,-10499.99979,553.1459385,432460.072,-10499.99979,553.1459385,0.972369851,-5.59E-06,-0.233445651,30.98423216,432460.072,-10504.99979,553.1460583,432460.072,-10504.99979,553.1460583,7.746058039,5.080254331,21684.84821,4829042505,72,8274.889081,C3-JD-24
668,HGP,5b8c7ab1-0000-337b-3135-333539333737,2576158.04,432423.5896,-11699.97777,1471.900863,554806.0536,257615.8041,432423.5896,-11694.97777,1471.900743,432462.3452,-11694.97777,1471.900744,7.30E-15,1,-2.40E-05,3957.44454,432354,-11694.97777,1471.900743,432460.072,-11694.99979,553.1457026,164.8935225,249525.823,54.92116087,432460.072,-11699.99979,553.1458224,432460.072,-11699.99979,553.1458224,0.972369851,-5.59E-06,-0.233445651,30.98423218,432460.072,-11704.99979,553.1459423,432460.072,-11704.99979,553.1459423,7.746058044,5.080254353,21338.69437,4675272534,72,8154.889081,C3-JD-24
669,HGP,5b8c7ab1-0000-337e-3135-333539333737,2534158.042,432423.5828,-12899.97813,1456.900921,545806.0537,253415.8042,432423.5828,-12894.97813,1456.900801,432462.3452,-12894.97813,1456.900802,7.35E-15,1,-2.40E-05,3897.44454,432354,-12894.97813,1456.900801,432460.072,-12894.99979,553.1457607,162.3935225,241325.0361,54.92116082,432460.072,-12899.99979,553.1458805,432460.072,-12899.99979,553.1458805,0.972369851,-5.59E-06,-0.233445651,30.98423217,432460.072,-12894.99979,553.1457607,432460.072,-12894.99979,553.1457607,7.746058042,5.080254342,20992.54053,4523990613,72,8034.889081,C3-JD-24
670,HGP,5b8c7ab1-0000-3384-3135-333539333737,2309809.75,432423.5423,-15299.97771,1477.024235,497731.4198,230980.975,432423.5423,-15304.97771,1477.024355,432462.3452,-15304.97771,1477.024356,-9.52E-16,-1,2.40E-05,3576.946982,432354,-15304.97771,1477.024355,432460.072,-15304.99745,653.3937042,149.0394576,199848.3781,54.92116082,432460.072,-15299.99745,653.3935844,432460.072,-15299.99745,653.3935844,0.972369851,-5.59E-06,-0.233445651,30.98423216,432460.072,-15304.99745,653.3937042,432460.072,-15304.99745,653.3937042,7.746058039,5.080254331,19143.51615,3758039957,72,7393.893964,C3-JD-24
671,HGP,5b8c7ab1-0000-3387-3135-333539333737,1974319.539,432423.4645,-16299.97559,1571.842376,425840.6604,197431.954,432423.4645,-16304.97559,1571.842496,432462.3452,-16304.97559,1571.842497,-7.18E-15,-1,2.40E-05,3097.675253,432354,-16304.97559,1571.842496,432460.072,-16304.99245,868.0297768,129.0698022,145144.3205,54.92116087,432460.072,-16299.99245,868.029657,432460.072,-16299.99245,868.029657,0.972369851,-5.59E-06,-0.233445651,30.98423218,432460.072,-16304.99245,868.0297768,432460.072,-16304.99245,868.0297768,7.746058044,5.080254353,16378.48694,2745094431,72,6435.350506,C3-JD-24
672,HGP,5b8c7ab1-0000-338a-3135-333539333737,1645819.492,432423.3684,-13499.60086,1912.00047,355443.6951,164581.9492,432423.3684,-13499.60086,1917.00047,432462.3483,-13499.88755,1917.00047,9.95E-13,1.68E-07,1,2627.979669,432354,-13499.48397,1917.00047,432459.2536,-14091.74635,1917.000569,109.4991529,100128.9026,45.213644,432459.2536,-14091.74636,1912.000569,432459.2536,-14091.74636,1912.000569,0.996917348,-0.078458916,1.32E-08,29.0427288,432459.2536,-14091.74636,1907.000569,432459.2536,-14091.74636,1907.000569,7.2606822,7.50386201,13670.91135,1907087780,72,5495.959338,C3-JD-24
673,HGP,5b8c7ab1-0000-338d-3135-333539333737,15601284.68,432441.5,-12908.6038,2373.786938,3282585.613,1560128.468,432441.5,-12908.47884,2368.788499,432441.5,-12908.47884,2368.788499,0,0.024992183,-0.999687647,16232.8677,432343,-12908.47884,2368.788499,432441.5,-8949.998743,2467.750469,4058.216924,14908996.13,1970,432441.5,-16867.08389,2274.824968,432441.5,-16867.08389,2274.824968,0,-0.999687647,-0.024992183,414,432343,-16867.08389,2274.824968,432343,-16867.08389,2274.824968,103.5,8742.25,547097.6021,5.14E+11,12,32505.73539,C3-JD-24
674,HGP,5b8c7ab1-0000-3390-3135-333539333737,2769754.398,432354.8186,-14861.2789,381.0317252,491590.5819,230812.8665,432354.8186,-14867.24833,381.6366655,432420.8053,-14887.83929,178.4492582,-3.93E-15,-0.994904341,0.100823372,2497.070743,432271.5,-14851.67109,535.3496365,432484.6175,-14902.83356,30.48890196,192.0823648,126771.5174,47.04823114,432484.6175,-14896.86414,29.88396172,432484.6175,-14896.86414,29.88396172,0.471396776,-0.088918274,-0.877427274,31.84137185,432484.6175,-14902.83356,30.48890196,432484.6175,-14902.83356,30.48890196,7.960342964,16.31882896,32772.70546,6049652683,39,5150.141486,C3-JD-24
675,HGP,5b8c7ab1-0000-3393-3135-333539333737,2769754.398,432645.1814,-14861.2789,381.0317252,491590.5819,230812.8665,432645.1814,-14855.30948,380.426785,432579.1947,-14875.90044,177.2393778,3.93E-15,0.994904341,-0.100823372,2497.070743,432728.5,-14839.73224,534.1397561,432515.3825,-14890.89471,29.2790215,192.0823648,126771.5174,47.04823114,432515.3825,-14896.86414,29.88396172,432515.3825,-14896.86414,29.88396172,-0.471396776,-0.088918274,-0.877427274,31.84137185,432515.3825,-14902.83356,30.48890196,432515.3825,-14902.83356,30.48890196,7.960342964,16.31882896,32772.70546,6049652683,39,5150.141486,C3-JD-24
676,HGP,5b8c7ab1-0000-3396-3135-333539333737,1387303.561,432246.5,-14898.66827,12.5349477,248392.5451,55654.85877,432246.5,-14834.8439,12.0005533,432246.5,-14834.8439,12.0005533,1.10E-13,1.40E-06,1,1169.375737,432246.5,-14774.99997,12.00046975,432479,-14834.8439,12.0005533,292.3439342,29810.11707,2983.448518,432014,-14898.66827,12.5349477,432014,-14898.64238,12.77876004,-1,1.45E-16,-2.03E-22,521.3454797,432014,-14898.67999,12.42477985,432014,-14898.67999,12.42477985,65.16818496,2973.709544,24839.25451,633811340.9,24,4762.690959,C3-JD-24
677,HGP,5b8c7ab1-0000-3399-3135-333539333737,1112000,432265.2122,-14845.97045,532.0917449,244171.3709,111200,432269.9119,-14846.14253,530.3937125,432269.9119,-14846.14253,530.3937125,0.93993777,-0.034415615,-0.33960647,2177.137085,432269.9119,-14790.42788,524.7476077,432437.1713,-14753.94079,983.978446,272.1421356,158034.658,282.8427126,432432.4717,-14753.76871,985.6764784,432432.4717,-14753.76871,985.6764784,0.241367965,0.770514443,0.589956776,76.5685425,432429.0582,-14744.76734,975.3167636,432429.0582,-14744.76734,975.3167636,19.14213563,83.57864373,24417.13709,1895459097,24,4434.27417,C3-JD-24
678,HGP,5b8c7ab1-0000-339c-3135-333539333737,174929.5005,432315.5658,-14852.29645,158.4922947,42993.51888,17492.95005,432315.5658,-14852.80056,153.5177731,432315.5659,-14864.33045,154.6862096,-7.07E-17,-0.100823444,-0.994904334,800.7618779,432315.5658,-14828.29991,151.034881,432481.3791,-14870.15524,155.2764935,44.486771,11176.81438,33.58931646,432481.3791,-14869.65112,160.2510151,432481.3791,-14869.65112,160.2510151,0.846724431,-0.529320651,0.053641269,26.71786329,432481.3791,-14869.14701,165.2255368,432481.3791,-14869.14701,165.2255368,6.679465823,11.02594722,2149.675944,27163253.33,54,1781.523756,C3-JD-24
679,HGP,5b8c7ab1-0000-339f-3135-333539333737,174929.5005,432315.5658,-14914.72443,164.8187319,42993.51888,17492.95005,432315.5658,-14914.22031,169.7932536,432315.5659,-14902.69043,168.6248188,-7.07E-17,0.1008233,0.994904348,800.7618779,432315.5658,-14938.72096,172.2761421,432481.3791,-14896.86563,168.0345357,44.486771,11176.81438,33.58931653,432481.3791,-14897.36975,163.060014,432481.3791,-14897.36975,163.060014,0.846724431,0.529320659,-0.053641192,26.71786331,432481.3791,-14896.86563,168.0345357,432481.3791,-14896.86563,168.0345357,6.679465826,11.0259472,2149.675944,27163253.32,54,1781.523756,C3-JD-24
680,HGP,5b8c7ab1-0000-33a2-3135-333539333737,1387303.561,432753.5,-14898.66827,12.53494769,248392.5451,55654.85877,432753.5,-14834.8439,12.00055329,432753.5,-14834.8439,12.00055329,0,1.40E-06,1,1169.375737,432753.5,-14774.99997,12.00046975,432986,-14834.8439,12.00055329,292.3439342,29810.11707,2983.448518,432521,-14898.66827,12.53494769,432521,-14898.64238,12.77876003,-1,1.45E-16,-2.03E-22,521.3454797,432521,-14898.67999,12.42477984,432521,-14898.67999,12.42477984,65.16818496,2973.709544,24839.25451,633811340.8,24,4762.690959,C3-JD-24
681,HGP,5b8c7ab1-0000-33a5-3135-333539333737,1112000,432734.7878,-14845.97045,532.0917449,244171.3709,111200,432730.0881,-14846.14253,530.3937125,432730.0881,-14846.14253,530.3937125,-0.93993777,-0.034415615,-0.33960647,2177.137085,432730.0881,-14790.42788,524.7476077,432562.8287,-14753.94079,983.978446,272.1421356,158034.658,282.8427126,432567.5283,-14845.29991,994.952222,432567.5283,-14845.29991,994.952222,-0.241367965,-0.636492779,0.732542454,76.5685425,432564.1149,-14834.40319,1003.295471,432564.1149,-14834.40319,1003.295471,19.14213563,83.57864373,24417.13709,1895459097,24,4434.27417,C3-JD-24
682,HGP,5b8c7ab1-0000-33a8-3135-333539333737,174929.5005,432684.4342,-14852.29645,158.4922947,42993.51888,17492.95005,432684.4342,-14851.79233,163.4668164,432684.4341,-14863.32221,164.6352529,7.07E-17,0.100823444,0.994904334,800.7618779,432684.4342,-14827.29168,160.9839244,432518.6209,-14869.14701,165.2255368,44.486771,11176.81438,33.58931646,432518.6209,-14869.65112,160.2510151,432518.6209,-14869.65112,160.2510151,-0.846724431,-0.529320651,0.053641269,26.71786329,432518.6209,-14870.15524,155.2764935,432518.6209,-14870.15524,155.2764935,6.679465823,11.02594722,2149.675944,27163253.33,54,1781.523756,C3-JD-24
683,HGP,5b8c7ab1-0000-33ab-3135-333539333737,174929.5005,432684.4342,-14914.72443,164.8187319,42993.51888,17492.95005,432684.4342,-14915.22855,159.8442101,432684.4341,-14903.69866,158.6757753,7.07E-17,-0.1008233,-0.994904348,800.7618779,432684.4342,-14939.7292,162.3270986,432518.6209,-14897.87387,158.0854923,44.486771,11176.81438,33.58931653,432518.6209,-14897.36975,163.060014,432518.6209,-14897.36975,163.060014,-0.846724431,0.529320659,-0.053641192,26.71786331,432518.6209,-14896.86563,168.0345357,432518.6209,-14896.86563,168.0345357,6.679465826,11.0259472,2149.675944,27163253.32,54,1781.523756,C3-JD-24
684,HGP,5b8c7ab1-0000-33ae-3135-333539333737,1380947.454,432417.5,13111.1527,1936.597244,252270.1166,115078.9546,432417.5,13117.11851,1937.236802,432417.5,13117.11851,1937.236802,-1.22E-14,0.994302748,0.106592898,1842.683959,432492,13117.11851,1937.236802,432417.5,13075.95543,2321.207679,460.6709897,97138.80619,1787.999985,432417.5,13069.98961,2320.568121,432417.5,13069.98961,2320.568121,0,-0.106592898,0.994302748,321.9999976,432343,13069.98961,2320.568121,432343,13069.98961,2320.568121,80.4999994,4692.249918,42045.01943,2676303165,12,3733.367918,C3-JD-24
685,HGP,5b8c7ab1-0000-33b1-3135-333539333737,1964974.259,432421.3543,-17299.97346,1666.193365,358893.396,163747.855,432421.3543,-17293.97346,1666.193221,432460.3452,-17293.97346,1666.193221,2.61E-14,1,-2.40E-05,2616.473837,432352,-17293.97346,1666.193221,432473.769,-17293.98692,1104.285857,109.0197432,99046.38242,65.90564003,432473.769,-17299.98692,1104.286001,432473.769,-17299.98692,1104.286001,0.522498565,-2.04E-05,-0.852640164,34.98427333,432473.769,-17293.98692,1104.285857,432473.769,-17293.98692,1104.285857,8.746068333,10.58807128,13803.59215,1886772380,72,5520.947675,C3-JD-24
