class,guid,solidMass,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,maxFaceCentreOfMassX,maxFaceCentreOfMassY,maxFaceCentreOfMassZ,maxFaceAxisLocationX,maxFaceAxisLocationY,maxFaceAxisLocationZ,maxFaceAxisDirectX,maxFaceAxisDirectY,maxFaceAxisDirectZ,maxFacePerimeter,maxFaceMaxEdgeCentreX,maxFaceMaxEdgeCentreY,maxFaceMaxEdgeCentreZ,maxFaceMinEdgeCentreX,maxFaceMinEdgeCentreY,maxFaceMinEdgeCentreZ,maxFaceEdgeLengthAverage,maxFaceEdgeLengthVariance,minFaceMass,minFaceCentreOfMassX,minFaceCentreOfMassY,minFaceCentreOfMassZ,minFaceAxisLocationX,minFaceAxisLocationY,minFaceAxisLocationZ,minFaceAxisDirectX,minFaceAxisDirectY,minFaceAxisDirectZ,minFacePerimeter,minFaceMaxEdgeCentreX,minFaceMaxEdgeCentreY,minFaceMaxEdgeCentreZ,minFaceMinEdgeCentreX,minFaceMinEdgeCentreY,minFaceMinEdgeCentreZ,minFaceEdgeLengthAverage,minFaceEdgeLengthVariance,faceMassAverage,faceMassVariance,edgeCount,edgeLenSum,segment_no
IB,6216f418-0002-aee2-3136-343536373830,203423653.2,1008000,10232.12866,1436.613401,41110216.2,20342365.49,1007995,10232.12867,1436.613393,1007995,11820.90414,942.4423038,-1,-9.55E-15,3.06E-14,42548.55715,1007995,10334.86874,2483.200601,1007995,15669.76284,2376.122269,39.91421871,118084.921,7.636557259,1008000,15669.76284,2376.122269,1008000,15669.76284,2376.122269,-5.68E-13,0.99779407,0.066385189,21.52731145,1008005,15669.76284,2376.122269,1008005,15669.76284,2376.122269,5.381827863,21.32751389,38492.7118,7.73E+11,3198,95757.11245,lm-61
IB,6216f418-0002-af06-3136-343536373830,203423633.8,1014400,10232.12814,1436.613277,41110212.32,20342363.54,1014395,10232.12815,1436.613269,1014395,11820.90495,942.4422957,-1,-4.12E-15,2.87E-14,42548.5579,1014395,10334.86874,2483.200601,1014395,15669.76284,2376.122269,39.91421942,118084.9162,7.636557259,1014400,15669.76284,2376.122269,1014400,15669.76284,2376.122269,-5.68E-13,0.99779407,0.066385189,21.52731145,1014405,15669.76284,2376.122269,1014405,15669.76284,2376.122269,5.381827863,21.32751389,38492.70817,7.73E+11,3198,95757.11395,lm-61
IB,6216f418-0002-af2a-3136-343536373830,203423633.8,1017600,10232.12814,1436.613277,41110212.32,20342363.54,1017595,10232.12815,1436.613269,1017595,11820.90495,942.4422957,-1,-4.12E-15,2.87E-14,42548.5579,1017595,10334.86874,2483.200601,1017595,15669.76284,2376.122269,39.91421942,118084.9162,7.636557259,1017600,15669.76284,2376.122269,1017600,15669.76284,2376.122269,-5.68E-13,0.99779407,0.066385189,21.52731145,1017605,15669.76284,2376.122269,1017605,15669.76284,2376.122269,5.381827863,21.32751389,38492.70817,7.73E+11,3198,95757.11395,lm-61
CN,6216f418-0002-af4e-3136-343536373830,595200,1005600,-16804,2454.556078,159136,74400,1005600,-16808,2454.556078,1005600,-16808,2454.556078,0,-1,0,1292,1005600,-16808,2529.556078,1005352,-16808,2454.556078,323,29929,1200,1005848,-16804,2454.556078,1005848,-16804,2454.556078,1,0,0,316,1005848,-16804,2379.556078,1005848,-16804,2379.556078,79,5041,26522.66667,1147396494,12,2616,lm-61
CN,6216f418-0002-af52-3136-343536373830,595200,1005600,16803.99641,2454.556078,159136,74400,1005600,16799.99641,2454.556078,1005600,16799.99641,2454.556078,0,-1,0,1292,1005600,16799.99641,2529.556078,1005352,16799.99641,2454.556078,323,29929,1200,1005848,16803.99641,2454.556078,1005848,16803.99641,2454.556078,1,0,0,316,1005848,16803.99641,2379.556078,1005848,16803.99641,2379.556078,79,5041,26522.66667,1147396494,12,2616,lm-61
AT,6216f418-0002-af56-3136-343536373830,12157268.25,1011200,16685.35981,2465.667428,702871.6645,303931.7062,1011180,16685.35981,2465.667428,1011180,16690,2466.290193,-1,-6.87E-18,0,2375.206305,1011180,16500,2440.790057,1011180,16690,2866.200332,593.8015763,44190.36672,15203.03924,1011200,16690,2866.200332,1011200,16690,2866.200332,0,0.019994506,0.99980009,840.1519621,1011200,16500,2870.000048,1011200,16500,2870.000048,210.0379905,28912.91822,117145.2774,17491721371,12,4910.412611,lm-61
AT,6216f418-0002-af59-3136-343536373830,2240478.248,1011440,16934,3179.180004,188147.117,80017.08033,1011440,16948,3179.180004,1011440,16948,3179.180004,0,1,1.95E-18,1004.034156,1011398.747,16948,3333.140033,1011426.108,16948,3337.964624,27.88983768,8.16E-14,780.9154431,1011453.892,16934,3337.964624,1011453.892,16934,3337.964624,0.087155743,0,0.996194698,111.7796745,1011453.892,16948,3337.964624,1011453.892,16948,3337.964624,27.94491863,0.003033958,4951.239922,313048910.9,108,3016.068313,lm-61
AT,6216f418-0002-af5c-3136-343536373830,1477067.846,1010510,16934,3179.180004,128338.9192,52752.42309,1010510,16948,3179.180004,1010510,16948,3179.180004,0,1,-6.55E-18,815.5026074,1010427.926,16948,3279.187469,1010472.445,16948,3302.983217,25.48445648,6.92E-14,713.5647723,1010472.445,16934,3055.376791,1010472.445,16934,3055.376791,-0.290284677,0,-0.956940336,106.9689123,1010472.445,16948,3055.376791,1010472.445,16948,3055.376791,26.74222808,1.581990209,3774.674094,149926243.6,96,2527.005215,lm-61
AT,6216f418-0002-af5f-3136-343536373830,2240478.248,1010960,16934,3179.180004,188147.117,80017.08033,1010960,16948,3179.180004,1010960,16948,3179.180004,0,1,1.95E-18,1004.034156,1010918.747,16948,3333.140033,1010946.108,16948,3337.964624,27.88983768,8.16E-14,780.9154431,1010973.892,16934,3337.964624,1010973.892,16934,3337.964624,0.087155743,0,0.996194698,111.7796745,1010973.892,16948,3337.964624,1010973.892,16948,3337.964624,27.94491863,0.003033958,4951.239922,313048910.9,108,3016.068313,lm-61
AT,6216f418-0002-af62-3136-343536373830,2240478.248,1011440,16866,3179.180004,188147.117,80017.08033,1011440,16880,3179.180004,1011440,16880,3179.180004,0,1,1.95E-18,1004.034156,1011481.253,16880,3025.219974,1011453.892,16880,3020.395383,27.88983768,8.15E-14,780.9154431,1011453.892,16866,3337.964624,1011453.892,16866,3337.964624,0.087155743,0,0.996194698,111.7796745,1011453.892,16880,3337.964624,1011453.892,16880,3337.964624,27.94491863,0.003033958,4951.239922,313048910.9,108,3016.068313,lm-61
AT,6216f418-0002-af65-3136-343536373830,1477067.846,1010510,16866,3179.180004,128338.9192,52752.42309,1010510,16880,3179.180004,1010510,16880,3179.180004,0,1,-6.55E-18,815.5026074,1010427.926,16880,3279.187469,1010472.445,16880,3302.983217,25.48445648,6.92E-14,713.5647723,1010472.445,16866,3055.376791,1010472.445,16866,3055.376791,-0.290284677,0,-0.956940336,106.9689123,1010472.445,16880,3055.376791,1010472.445,16880,3055.376791,26.74222808,1.581990209,3774.674094,149926243.5,96,2527.005215,lm-61
AT,6216f418-0002-af68-3136-343536373830,2240478.248,1010960,16866,3179.180004,188147.117,80017.08033,1010960,16880,3179.180004,1010960,16880,3179.180004,0,1,1.95E-18,1004.034156,1010918.747,16880,3333.140034,1010946.108,16880,3337.964624,27.88983768,8.15E-14,780.9154431,1010973.892,16866,3337.964624,1010973.892,16866,3337.964624,0.087155743,0,0.996194698,111.7796745,1010973.892,16880,3337.964624,1010973.892,16880,3337.964624,27.94491863,0.003033958,4951.239922,313048910.9,108,3016.068313,lm-61
AT,6216f418-0002-af6b-3136-343536373830,12157268.25,1010306,16685.35981,2465.667428,702871.6645,303931.7062,1010286,16685.35981,2465.667428,1010286,16690,2466.290193,-1,-6.87E-18,0,2375.206305,1010286,16500,2440.790057,1010286,16690,2866.200332,593.8015763,44190.36672,15203.03924,1010306,16690,2866.200332,1010306,16690,2866.200332,0,0.019994506,0.99980009,840.1519621,1010306,16500,2870.000048,1010306,16500,2870.000048,210.0379905,28912.91822,117145.2774,17491721371,12,4910.412611,lm-61
AT,6216f418-0002-af6e-3136-343536373830,12157268.25,1012094,16685.35981,2465.667428,702871.6645,303931.7062,1012074,16685.35981,2465.667428,1012074,16690,2466.290193,-1,-6.87E-18,0,2375.206305,1012074,16500,2440.790057,1012074,16690,2866.200332,593.8015763,44190.36672,15203.03924,1012094,16690,2866.200332,1012094,16690,2866.200332,0,0.019994506,0.99980009,840.1519621,1012094,16500,2870.000048,1012094,16500,2870.000048,210.0379905,28912.91822,117145.2774,17491721371,12,4910.412611,lm-61
AT,6216f418-0002-af71-3136-343536373830,1577755.167,1012224.878,16610.87835,2206.180003,135986.4486,52591.8389,1012224.878,16610.87835,2221.180003,1012171.991,16557.99058,2221.180003,0,-4.70E-18,1,1026.759029,1012279,16665.00001,2221.180003,1012127.353,16532.23611,2221.180003,68.45060192,14537.95747,164.764082,1012127.353,16532.23611,2206.180003,1012127.353,16532.23611,2206.180003,-0.382683432,-0.923879533,0,70.98427214,1012127.353,16532.23611,2191.180003,1012127.353,16532.23611,2191.180003,17.74606803,150.1588486,7999.20286,276678606.9,45,2503.518058,lm-61
AT,6216f418-0002-af74-3136-343536373830,1577755.167,1012224.878,16610.87835,2706.180003,135986.4486,52591.8389,1012224.878,16610.87835,2721.180003,1012171.991,16557.99058,2721.180003,0,-4.70E-18,1,1026.759029,1012279,16665,2721.180003,1012127.353,16532.23611,2721.180003,68.45060192,14537.95747,164.764082,1012127.353,16532.23611,2706.180003,1012127.353,16532.23611,2706.180003,-0.382683432,-0.923879533,0,70.98427214,1012127.353,16532.23611,2691.180003,1012127.353,16532.23611,2691.180003,17.74606803,150.1588486,7999.20286,276678606.9,45,2503.518058,lm-61
AT,6216f418-0002-af77-3136-343536373830,1577755.167,1010175.122,16610.87835,2206.180003,135986.4486,52591.8389,1010175.122,16610.87835,2191.180003,1010228.009,16557.99058,2191.180003,0,-4.70E-18,-1,1026.759029,1010121,16665.00001,2191.180003,1010272.647,16532.23611,2191.180003,68.45060192,14537.95747,164.764082,1010272.647,16532.23611,2206.180003,1010272.647,16532.23611,2206.180003,0.382683432,-0.923879533,0,70.98427214,1010272.647,16532.23611,2221.180003,1010272.647,16532.23611,2221.180003,17.74606803,150.1588486,7999.20286,276678606.9,45,2503.518058,lm-61
AT,6216f418-0002-af7a-3136-343536373830,1577755.167,1010175.122,16610.87835,2706.180003,135986.4486,52591.8389,1010175.122,16610.87835,2691.180003,1010228.009,16557.99058,2691.180003,0,-4.70E-18,-1,1026.759029,1010121,16665,2691.180003,1010272.647,16532.23611,2691.180003,68.45060192,14537.95747,164.764082,1010272.647,16532.23611,2706.180003,1010272.647,16532.23611,2706.180003,0.382683432,-0.923879533,0,70.98427214,1010272.647,16532.23611,2721.180003,1010272.647,16532.23611,2721.180003,17.74606803,150.1588486,7999.20286,276678606.9,45,2503.518058,lm-61
AT,6216f418-0002-af7d-3136-343536373830,1958571.144,1011200,16994.21469,2932.620944,227212.9694,97928.55719,1011190,16994.21469,2932.620944,1011190,17008.81991,3058.637727,-1,2.60E-18,0,1567.792751,1011190,16920,2939.180003,1011190,17025.80939,3248.270329,156.7792751,38812.54254,333.6241047,1011200,17025.80939,3248.270329,1011200,17025.80939,3248.270329,0,0.921982249,0.387232144,73.36241047,1011210,17025.80939,3248.270329,1011210,17025.80939,3248.270329,18.34060262,2.753599674,18934.41412,1260952442,30,3335.585501,lm-61
AT,6216f418-0002-af80-3136-343536373830,1958571.144,1010720,16994.21469,2932.620943,227212.9694,97928.55719,1010730,16994.21469,2932.620943,1010730,17008.81991,3058.637727,1,3.91E-18,0,1567.792751,1010730,16920,2939.180003,1010730,17017.00005,3262.159718,156.7792751,38812.54254,333.6241047,1010720,17017.00005,3262.159718,1010720,17017.00005,3262.159718,0,0.743291752,0.668967392,73.36241047,1010730,17017.00005,3262.159718,1010730,17017.00005,3262.159718,18.34060262,2.753599676,18934.41412,1260952442,30,3335.585501,lm-61
AT,6216f418-0002-af83-3136-343536373830,1958571.144,1011680,16994.21469,2932.620944,227212.9694,97928.5572,1011670,16994.21469,2932.620944,1011670,17008.81991,3058.637728,-1,2.60E-18,0,1567.792751,1011670,16920,2939.180003,1011670,17004.11207,3272.378298,156.7792751,38812.54254,333.6241047,1011680,17004.11207,3272.378298,1011680,17004.11207,3272.378298,0,0.481869135,0.876243195,73.36241047,1011690,17004.11207,3272.378298,1011690,17004.11207,3272.378298,18.34060262,2.75359967,18934.41412,1260952442,30,3335.585501,lm-61
AT,6216f418-0002-af86-3136-343536373830,12157268.25,1011200,-16685.35981,2465.667428,702871.6645,303931.7062,1011180,-16685.35981,2465.667428,1011180,-16690,2466.290193,-1,6.87E-18,0,2375.206305,1011180,-16500,2440.790057,1011180,-16690,2866.200332,593.8015763,44190.36672,15203.03924,1011200,-16690,2866.200332,1011200,-16690,2866.200332,0,-0.019994506,0.99980009,840.1519621,1011200,-16500,2870.000048,1011200,-16500,2870.000048,210.0379905,28912.91822,117145.2774,17491721371,12,4910.412611,lm-61
AT,6216f418-0002-af89-3136-343536373830,2240478.248,1011440,-16934,3179.180004,188147.117,80017.08033,1011440,-16920,3179.180004,1011440,-16920,3179.180004,0,1,1.95E-18,1004.034156,1011398.747,-16920,3333.140033,1011426.108,-16920,3337.964624,27.88983768,8.16E-14,780.9154431,1011453.892,-16934,3337.964624,1011453.892,-16934,3337.964624,0.087155743,0,0.996194698,111.7796745,1011453.892,-16920,3337.964624,1011453.892,-16920,3337.964624,27.94491863,0.003033958,4951.239922,313048910.9,108,3016.068313,lm-61
AT,6216f418-0002-af8c-3136-343536373830,1477067.846,1010510,-16934,3179.180004,128338.9192,52752.42309,1010510,-16920,3179.180004,1010510,-16920,3179.180004,0,1,-6.55E-18,815.5026074,1010427.926,-16920,3279.187469,1010472.445,-16920,3302.983217,25.48445648,6.92E-14,713.5647723,1010472.445,-16934,3055.376791,1010472.445,-16934,3055.376791,-0.290284677,0,-0.956940336,106.9689123,1010472.445,-16920,3055.376791,1010472.445,-16920,3055.376791,26.74222808,1.581990209,3774.674094,149926243.6,96,2527.005215,lm-61
AT,6216f418-0002-af8f-3136-343536373830,2240478.248,1010960,-16934,3179.180004,188147.117,80017.08033,1010960,-16920,3179.180004,1010960,-16920,3179.180004,0,1,1.95E-18,1004.034156,1010918.747,-16920,3333.140033,1010946.108,-16920,3337.964624,27.88983768,8.16E-14,780.9154431,1010973.892,-16934,3337.964624,1010973.892,-16934,3337.964624,0.087155743,0,0.996194698,111.7796745,1010973.892,-16920,3337.964624,1010973.892,-16920,3337.964624,27.94491863,0.003033958,4951.239922,313048910.9,108,3016.068313,lm-61
AT,6216f418-0002-af92-3136-343536373830,2240478.248,1011440,-16866,3179.180004,188147.117,80017.08033,1011440,-16852,3179.180004,1011440,-16852,3179.180004,0,1,1.95E-18,1004.034156,1011481.253,-16852,3025.219974,1011453.892,-16852,3020.395383,27.88983768,8.15E-14,780.9154431,1011453.892,-16866,3337.964624,1011453.892,-16866,3337.964624,0.087155743,0,0.996194698,111.7796745,1011453.892,-16852,3337.964624,1011453.892,-16852,3337.964624,27.94491863,0.003033958,4951.239922,313048910.9,108,3016.068313,lm-61
AT,6216f418-0002-af95-3136-343536373830,1477067.846,1010510,-16866,3179.180004,128338.9192,52752.42309,1010510,-16852,3179.180004,1010510,-16852,3179.180004,0,1,-6.55E-18,815.5026074,1010427.926,-16852,3279.187469,1010472.445,-16852,3302.983217,25.48445648,6.92E-14,713.5647723,1010472.445,-16866,3055.376791,1010472.445,-16866,3055.376791,-0.290284677,0,-0.956940336,106.9689123,1010472.445,-16852,3055.376791,1010472.445,-16852,3055.376791,26.74222808,1.581990209,3774.674094,149926243.5,96,2527.005215,lm-61
AT,6216f418-0002-af98-3136-343536373830,2240478.248,1010960,-16866,3179.180004,188147.117,80017.08033,1010960,-16852,3179.180004,1010960,-16852,3179.180004,0,1,1.95E-18,1004.034156,1010918.747,-16852,3333.140034,1010946.108,-16852,3337.964624,27.88983768,8.15E-14,780.9154431,1010973.892,-16866,3337.964624,1010973.892,-16866,3337.964624,0.087155743,0,0.996194698,111.7796745,1010973.892,-16852,3337.964624,1010973.892,-16852,3337.964624,27.94491863,0.003033958,4951.239922,313048910.9,108,3016.068313,lm-61
AT,6216f418-0002-af9b-3136-343536373830,12157268.25,1010306,-16685.35981,2465.667428,702871.6645,303931.7062,1010326,-16685.35981,2465.667428,1010326,-16690,2466.290193,1,6.87E-18,0,2375.206305,1010326,-16500,2440.790057,1010326,-16690,2866.200332,593.8015763,44190.36672,15203.03924,1010306,-16690,2866.200332,1010306,-16690,2866.200332,0,-0.019994506,0.99980009,840.1519621,1010306,-16500,2870.000048,1010306,-16500,2870.000048,210.0379905,28912.91822,117145.2774,17491721371,12,4910.412611,lm-61
AT,6216f418-0002-af9e-3136-343536373830,12157268.25,1012094,-16685.35981,2465.667428,702871.6645,303931.7062,1012114,-16685.35981,2465.667428,1012114,-16690,2466.290193,1,6.87E-18,0,2375.206305,1012114,-16500,2440.790057,1012114,-16690,2866.200332,593.8015763,44190.36672,15203.03924,1012094,-16690,2866.200332,1012094,-16690,2866.200332,0,-0.019994506,0.99980009,840.1519621,1012094,-16500,2870.000048,1012094,-16500,2870.000048,210.0379905,28912.91822,117145.2774,17491721371,12,4910.412611,lm-61
AT,6216f418-0002-afa1-3136-343536373830,1577755.167,1012224.878,-16610.87835,2206.180003,135986.4486,52591.8389,1012224.878,-16610.87835,2191.180003,1012171.991,-16557.99058,2191.180003,0,4.70E-18,-1,1026.759029,1012279,-16665.00001,2191.180003,1012127.353,-16532.23611,2191.180003,68.45060192,14537.95747,164.764082,1012127.353,-16532.23611,2206.180003,1012127.353,-16532.23611,2206.180003,-0.382683432,0.923879533,0,70.98427214,1012127.353,-16532.23611,2221.180003,1012127.353,-16532.23611,2221.180003,17.74606803,150.1588486,7999.20286,276678606.9,45,2503.518058,lm-61
AT,6216f418-0002-afa4-3136-343536373830,1577755.167,1012224.878,-16610.87835,2706.180003,135986.4486,52591.8389,1012224.878,-16610.87835,2691.180003,1012171.991,-16557.99058,2691.180003,0,4.70E-18,-1,1026.759029,1012279,-16665,2691.180003,1012127.353,-16532.23611,2691.180003,68.45060192,14537.95747,164.764082,1012127.353,-16532.23611,2706.180003,1012127.353,-16532.23611,2706.180003,-0.382683432,0.923879533,0,70.98427214,1012127.353,-16532.23611,2721.180003,1012127.353,-16532.23611,2721.180003,17.74606803,150.1588486,7999.20286,276678606.9,45,2503.518058,lm-61
AT,6216f418-0002-afa7-3136-343536373830,1577755.167,1010175.122,-16610.87835,2206.180003,135986.4486,52591.8389,1010175.122,-16610.87835,2221.180003,1010228.009,-16557.99058,2221.180003,0,4.70E-18,1,1026.759029,1010121,-16665.00001,2221.180003,1010272.647,-16532.23611,2221.180003,68.45060192,14537.95747,164.764082,1010272.647,-16532.23611,2206.180003,1010272.647,-16532.23611,2206.180003,0.382683432,0.923879533,0,70.98427214,1010272.647,-16532.23611,2191.180003,1010272.647,-16532.23611,2191.180003,17.74606803,150.1588486,7999.20286,276678606.9,45,2503.518058,lm-61
AT,6216f418-0002-afaa-3136-343536373830,1577755.167,1010175.122,-16610.87835,2706.180003,135986.4486,52591.8389,1010175.122,-16610.87835,2721.180003,1010228.009,-16557.99058,2721.180003,0,4.70E-18,1,1026.759029,1010121,-16665,2721.180003,1010272.647,-16532.23611,2721.180003,68.45060192,14537.95747,164.764082,1010272.647,-16532.23611,2706.180003,1010272.647,-16532.23611,2706.180003,0.382683432,0.923879533,0,70.98427214,1010272.647,-16532.23611,2691.180003,1010272.647,-16532.23611,2691.180003,17.74606803,150.1588486,7999.20286,276678606.9,45,2503.518058,lm-61
AT,6216f418-0002-afad-3136-343536373830,1958571.144,1011200,-16994.21469,2932.620944,227212.9694,97928.55719,1011210,-16994.21469,2932.620944,1011210,-17008.81991,3058.637727,1,-2.60E-18,0,1567.792751,1011210,-16920,2939.180003,1011210,-17025.80939,3248.270329,156.7792751,38812.54254,333.6241047,1011200,-17025.80939,3248.270329,1011200,-17025.80939,3248.270329,0,-0.921982249,0.387232144,73.36241047,1011190,-17025.80939,3248.270329,1011190,-17025.80939,3248.270329,18.34060262,2.753599674,18934.41412,1260952442,30,3335.585501,lm-61
AT,6216f418-0002-afb0-3136-343536373830,1958571.144,1010720,-16994.21469,2932.620943,227212.9694,97928.55719,1010710,-16994.21469,2932.620943,1010710,-17008.81991,3058.637727,-1,-3.91E-18,0,1567.792751,1010710,-16920,2939.180003,1010710,-17017.00005,3262.159718,156.7792751,38812.54254,333.6241047,1010720,-17017.00005,3262.159718,1010720,-17017.00005,3262.159718,0,-0.743291752,0.668967392,73.36241047,1010710,-17017.00005,3262.159718,1010710,-17017.00005,3262.159718,18.34060262,2.753599676,18934.41412,1260952442,30,3335.585501,lm-61
AT,6216f418-0002-afb3-3136-343536373830,1958571.144,1011680,-16994.21469,2932.620944,227212.9694,97928.5572,1011690,-16994.21469,2932.620944,1011690,-17008.81991,3058.637728,1,-2.60E-18,0,1567.792751,1011690,-16920,2939.180003,1011690,-17004.11207,3272.378298,156.7792751,38812.54254,333.6241047,1011680,-17004.11207,3272.378298,1011680,-17004.11207,3272.378298,0,-0.481869135,0.876243195,73.36241047,1011670,-17004.11207,3272.378298,1011670,-17004.11207,3272.378298,18.34060262,2.75359967,18934.41412,1260952442,30,3335.585501,lm-61
UR,6216f418-0002-afbc-3136-343536373830,58743035.71,1012000,2000,164.9599279,19738163.62,3173629.548,1012000,1809.040143,118.0744357,1012000,1809.040143,118.0744357,0,-0.894433328,0.447201322,25116.03732,1012000,1866.733287,233.4646811,1005850,1809.040143,118.0744357,6279.009331,36252328.63,4775.856562,1005850,2000,164.9599279,1005850,2000,206.3545159,-1,-4.69E-13,-1.85E-12,1603.952187,1005850,1754.0303,1.342586267,1005850,1754.0303,1.342586267,66.83134114,9426.638753,759160.1391,1.36E+12,72,298407.9044,lm-61
