class,guid,solidMass,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,maxFaceCentreOfMassX,maxFaceCentreOfMassY,maxFaceCentreOfMassZ,maxFaceAxisLocationX,maxFaceAxisLocationY,maxFaceAxisLocationZ,maxFaceAxisDirectX,maxFaceAxisDirectY,maxFaceAxisDirectZ,maxFacePerimeter,maxFaceMaxEdgeCentreX,maxFaceMaxEdgeCentreY,maxFaceMaxEdgeCentreZ,maxFaceMinEdgeCentreX,maxFaceMinEdgeCentreY,maxFaceMinEdgeCentreZ,maxFaceEdgeLengthAverage,maxFaceEdgeLengthVariance,minFaceMass,minFaceCentreOfMassX,minFaceCentreOfMassY,minFaceCentreOfMassZ,minFaceAxisLocationX,minFaceAxisLocationY,minFaceAxisLocationZ,minFaceAxisDirectX,minFaceAxisDirectY,minFaceAxisDirectZ,minFacePerimeter,minFaceMaxEdgeCentreX,minFaceMaxEdgeCentreY,minFaceMaxEdgeCentreZ,minFaceMinEdgeCentreX,minFaceMinEdgeCentreY,minFaceMinEdgeCentreZ,minFaceEdgeLengthAverage,minFaceEdgeLengthVariance,faceMassAverage,faceMassVariance,edgeCount,edgeLenSum,segment_no
CN,6216f418-0002-d242-3136-343536373830,1060000,1005600,8073.027345,2886.6156,226600,106000,1005600,8068.105815,2885.733254,1005600,8068.105815,2885.733254,0,-0.984306157,-0.176469232,1460,1005600,8050.458891,2984.163869,1005335,8068.105815,2885.733254,365,27225,2000,1005865,8073.027345,2886.6156,1005865,8073.027345,2886.6156,1,0,0,420,1005865,8055.380422,2985.046215,1005865,8055.380422,2985.046215,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d246-3136-343536373830,1060000,1005600,8090.744856,2889.792046,226600,106000,1005600,8085.823325,2888.9097,1005600,8085.823325,2888.9097,0,-0.984306157,-0.176469232,1460,1005600,8068.176402,2987.340315,1005335,8085.823325,2888.9097,365,27225,2000,1005865,8090.744856,2889.792046,1005865,8090.744856,2889.792046,1,0,0,420,1005865,8073.097933,2988.222662,1005865,8073.097933,2988.222662,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d24a-3136-343536373830,1060000,1005600,8321.626284,2881.643609,226600,106000,1005600,8326.508599,2880.565185,1005600,8326.508599,2880.565185,0,0.976463059,-0.215684713,1460,1005600,8304.940128,2782.918879,1005335,8326.508599,2880.565185,365,27225,2000,1005865,8321.626284,2881.643609,1005865,8321.626284,2881.643609,1,0,0,420,1005865,8343.194755,2979.289915,1005865,8343.194755,2979.289915,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d24e-3136-343536373830,1060000,1005600,8304.049949,2885.525934,226600,106000,1005600,8299.167633,2886.604357,1005600,8299.167633,2886.604357,0,-0.976463059,0.215684713,1460,1005600,8320.736105,2984.250663,1005335,8299.167633,2886.604357,365,27225,2000,1005335,8304.049949,2885.525934,1005335,8304.049949,2885.525934,-1,0,0,420,1005335,8282.481477,2787.879628,1005335,8282.481477,2787.879628,105,9025,37766.66667,2329708889,12,2960,lm-61
UR,6216f418-0002-d252-3136-343536373830,254433.3664,1006007,8197.747883,2905.383308,131262.7693,63608.34161,1006009,8197.747883,2905.383308,1006009,8195.331199,2784.549144,1,8.52E-21,4.26E-19,1011.521518,1006009,8200.360072,3035.9928,1006009,8269.940924,2755.243826,45.97825082,8215.116306,23.17271324,1006007,8269.940924,2755.243826,1006007,8269.940924,2755.243826,0,0.618398388,-0.785864768,19.58635662,1006007,8272.217252,2757.035073,1006007,8272.217252,2757.035073,4.896589155,0.803872113,5469.282054,307406874.4,66,2111.043036,lm-61
CN,6216f418-0002-d291-3136-343536373830,1060000,1005600,8672.907381,2874.617999,226600,106000,1005600,8667.985851,2873.735653,1005600,8667.985851,2873.735653,0,-0.984306157,-0.176469232,1460,1005600,8650.338927,2972.166269,1005335,8667.985851,2873.735653,365,27225,2000,1005335,8672.907381,2874.617999,1005335,8672.907381,2874.617999,-1,0,0,420,1005335,8690.554305,2776.187383,1005335,8690.554305,2776.187383,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d295-3136-343536373830,1060000,1005600,8690.624892,2877.794445,226600,106000,1005600,8685.703361,2876.912099,1005600,8685.703361,2876.912099,0,-0.984306157,-0.176469232,1460,1005600,8668.056438,2975.342715,1005335,8685.703361,2876.912099,365,27225,2000,1005335,8690.624892,2877.794445,1005335,8690.624892,2877.794445,-1,0,0,420,1005335,8708.271815,2779.36383,1005335,8708.271815,2779.36383,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d299-3136-343536373830,1060000,1005600,8921.50632,2869.646008,226600,106000,1005600,8916.624004,2870.724432,1005600,8916.624004,2870.724432,0,-0.976463059,0.215684713,1460,1005600,8938.192476,2968.370738,1005335,8916.624004,2870.724432,365,27225,2000,1005865,8921.50632,2869.646008,1005865,8921.50632,2869.646008,1,0,0,420,1005865,8943.074791,2967.292314,1005865,8943.074791,2967.292314,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d29d-3136-343536373830,1060000,1005600,8903.929985,2873.528333,226600,106000,1005600,8908.8123,2872.449909,1005600,8908.8123,2872.449909,0,0.976463059,-0.215684713,1460,1005600,8887.243829,2774.803604,1005335,8908.8123,2872.449909,365,27225,2000,1005335,8903.929985,2873.528333,1005335,8903.929985,2873.528333,-1,0,0,420,1005335,8882.361513,2775.882027,1005335,8882.361513,2775.882027,105,9025,37766.66667,2329708889,12,2960,lm-61
UR,6216f418-0002-d2a1-3136-343536373830,254433.3664,1006007,8797.627918,2893.385708,131262.7693,63608.34161,1006005,8797.627918,2893.385708,1006005,8795.211235,2772.551544,-1,8.52E-21,4.26E-19,1011.521518,1006005,8800.240108,3023.9952,1006005,8854.247956,2735.956514,45.97825082,8215.116306,23.17271324,1006007,8854.247956,2735.956514,1006007,8854.247956,2735.956514,0,0.20738667,-0.97825905,19.58635662,1006007,8857.08157,2736.557228,1006007,8857.08157,2736.557228,4.896589155,0.803872113,5469.282054,307406874.4,66,2111.043036,lm-61
CN,6216f418-0002-d2e0-3136-343536373830,1060000,1005600,9272.747425,2860.620798,226600,106000,1005600,9277.668956,2861.503145,1005600,9277.668956,2861.503145,0,0.984306157,0.176469232,1460,1005600,9295.315879,2763.072529,1005335,9277.668956,2861.503145,365,27225,2000,1005335,9272.747425,2860.620798,1005335,9272.747425,2860.620798,-1,0,0,420,1005335,9290.394349,2762.190183,1005335,9290.394349,2762.190183,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d2e4-3136-343536373830,1060000,1005600,9290.464936,2863.797245,226600,106000,1005600,9285.543405,2862.914898,1005600,9285.543405,2862.914898,0,-0.984306157,-0.176469232,1460,1005600,9267.896482,2961.345514,1005335,9285.543405,2862.914898,365,27225,2000,1005865,9290.464936,2863.797245,1005865,9290.464936,2863.797245,1,0,0,420,1005865,9272.818013,2962.22786,1005865,9272.818013,2962.22786,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d2e8-3136-343536373830,1060000,1005600,9521.346364,2855.648807,226600,106000,1005600,9526.228679,2854.570384,1005600,9526.228679,2854.570384,0,0.976463059,-0.215684713,1460,1005600,9504.660208,2756.924078,1005335,9526.228679,2854.570384,365,27225,2000,1005865,9521.346364,2855.648807,1005865,9521.346364,2855.648807,1,0,0,420,1005865,9542.914835,2953.295113,1005865,9542.914835,2953.295113,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d2ec-3136-343536373830,1060000,1005600,9503.770029,2859.531132,226600,106000,1005600,9508.652344,2858.452709,1005600,9508.652344,2858.452709,0,0.976463059,-0.215684713,1460,1005600,9487.083873,2760.806403,1005335,9508.652344,2858.452709,365,27225,2000,1005335,9503.770029,2859.531132,1005335,9503.770029,2859.531132,-1,0,0,420,1005335,9482.201557,2761.884826,1005335,9482.201557,2761.884826,105,9025,37766.66667,2329708889,12,2960,lm-61
UR,6216f418-0002-d2f0-3136-343536373830,254433.3664,1006007,9397.467962,2879.388507,131262.7693,63608.34161,1006009,9397.467962,2879.388507,1006009,9395.051279,2758.554343,1,8.52E-21,4.26E-19,1011.521518,1006009,9400.080152,3009.997999,1006009,9319.329474,2732.255656,45.97825082,8215.116306,23.17271324,1006007,9319.329474,2732.255656,1006007,9319.329474,2732.255656,0,-0.649325888,-0.760510283,19.58635662,1006007,9321.53236,2730.374825,1006007,9321.53236,2730.374825,4.896589155,0.803872113,5469.282054,307406874.4,66,2111.043036,lm-61
CN,6216f418-0002-d334-3136-343536373830,1060000,1005600,9872.627461,2848.623198,226600,106000,1005600,9877.548992,2849.505544,1005600,9877.548992,2849.505544,0,0.984306157,0.176469232,1460,1005600,9895.195915,2751.074928,1005335,9877.548992,2849.505544,365,27225,2000,1005865,9872.627461,2848.623198,1005865,9872.627461,2848.623198,1,0,0,420,1005865,9854.980538,2947.053813,1005865,9854.980538,2947.053813,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d338-3136-343536373830,1060000,1005600,9890.344972,2851.799644,226600,106000,1005600,9895.266503,2852.68199,1005600,9895.266503,2852.68199,0,0.984306157,0.176469232,1460,1005600,9912.913426,2754.251374,1005335,9895.266503,2852.68199,365,27225,2000,1005865,9890.344972,2851.799644,1005865,9890.344972,2851.799644,1,0,0,420,1005865,9872.698049,2950.23026,1005865,9872.698049,2950.23026,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d33c-3136-343536373830,1060000.001,1005600,10121.2264,2843.651207,226600,106000,1005600,10116.34408,2844.72963,1005600,10116.34408,2844.72963,0,-0.976463059,0.215684713,1460,1005600,10137.91256,2942.375936,1005335,10116.34408,2844.72963,365,27225,2000.000001,1005865,10121.2264,2843.651207,1005865,10121.2264,2843.651207,1,0,0,420,1005865,10142.79487,2941.297513,1005865,10142.79487,2941.297513,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d340-3136-343536373830,1060000,1005600,10103.65006,2847.533532,226600,106000,1005600,10108.53238,2846.455108,1005600,10108.53238,2846.455108,0,0.976463059,-0.215684713,1460,1005600,10086.96391,2748.808802,1005335,10108.53238,2846.455108,365,27225,2000.000001,1005865,10103.65006,2847.533532,1005865,10103.65006,2847.533532,1,0,0,420,1005865,10125.21854,2945.179837,1005865,10125.21854,2945.179837,105,9025,37766.66667,2329708889,12,2960,lm-61
UR,6216f418-0002-d344-3136-343536373830,254433.3664,1006007,9997.347998,2867.390906,131262.7693,63608.34161,1006009,9997.347998,2867.390906,1006009,9994.931315,2746.556742,1,8.52E-21,4.26E-19,1011.521518,1006009,9999.960188,2998.000398,1006009,10064.74255,2714.035769,45.97825082,8215.116306,23.17271322,1006007,10064.74255,2714.035769,1006007,10064.74255,2714.035769,0,0.491753961,-0.870734197,19.58635661,1006007,10067.26471,2715.460178,1006007,10067.26471,2715.460178,4.896589153,0.803872109,5469.282054,307406874.4,66,2111.043036,lm-61
CN,6216f418-0002-d388-3136-343536373830,1060000,1005600,10472.5075,2836.625597,226600,106000,1005600,10467.58597,2835.743251,1005600,10467.58597,2835.743251,0,-0.984306157,-0.176469232,1460,1005600,10449.93904,2934.173867,1005335,10467.58597,2835.743251,365,27225,2000.000001,1005865,10472.5075,2836.625597,1005865,10472.5075,2836.625597,1,0,0,420,1005865,10454.86057,2935.056213,1005865,10454.86057,2935.056213,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d38c-3136-343536373830,1060000,1005600,10490.22501,2839.802043,226600,106000,1005600,10485.30348,2838.919697,1005600,10485.30348,2838.919697,0,-0.984306157,-0.176469232,1460,1005600,10467.65655,2937.350313,1005335,10485.30348,2838.919697,365,27225,1999.999999,1005865,10490.22501,2839.802043,1005865,10490.22501,2839.802043,1,0,0,420,1005865,10472.57809,2938.232659,1005865,10472.57809,2938.232659,105,9025.000001,37766.66666,2329708889,12,2960,lm-61
CN,6216f418-0002-d390-3136-343536373830,1060000,1005600,10721.10644,2831.653606,226600,106000,1005600,10716.22412,2832.73203,1005600,10716.22412,2832.73203,0,-0.976463059,0.215684713,1460,1005600,10737.79259,2930.378336,1005335,10716.22412,2832.73203,365,27225,2000.000001,1005335,10721.10644,2831.653606,1005335,10721.10644,2831.653606,-1,0,0,420,1005335,10699.53796,2734.0073,1005335,10699.53796,2734.0073,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d394-3136-343536373830,1060000.001,1005600,10703.5301,2835.535931,226600,106000,1005600,10698.64779,2836.614355,1005600,10698.64779,2836.614355,0,-0.976463059,0.215684713,1460,1005600,10720.21626,2934.26066,1005335,10698.64779,2836.614355,365,27225,2000.000001,1005335,10703.5301,2835.535931,1005335,10703.5301,2835.535931,-1,0,0,420,1005335,10681.96163,2737.889625,1005335,10681.96163,2737.889625,105,9025,37766.66667,2329708889,12,2960,lm-61
UR,6216f418-0002-d398-3136-343536373830,254433.3664,1006007,10597.22803,2855.393306,131262.7693,63608.34161,1006009,10597.22803,2855.393306,1006009,10594.81135,2734.559142,1,8.52E-21,4.26E-19,1011.521518,1006009,10599.84022,2986.002798,1006009,10664.62259,2702.038169,45.97825082,8215.116306,23.17271322,1006007,10664.62259,2702.038169,1006007,10664.62259,2702.038169,0,0.491753961,-0.870734197,19.58635661,1006007,10667.14475,2703.462578,1006007,10667.14475,2703.462578,4.896589153,0.803872109,5469.282054,307406874.4,66,2111.043036,lm-61
CN,6216f418-0002-d3dc-3136-343536373830,1060000,1005600,11072.38753,2824.627997,226600,106000,1005600,11067.466,2823.74565,1005600,11067.466,2823.74565,0,-0.984306157,-0.176469232,1460,1005600,11049.81908,2922.176266,1005335,11067.466,2823.74565,365,27225,2000.000001,1005865,11072.38753,2824.627997,1005865,11072.38753,2824.627997,1,0,0,420,1005865,11054.74061,2923.058612,1005865,11054.74061,2923.058612,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d3e0-3136-343536373830,1060000,1005600,11090.10504,2827.804443,226600,106000,1005600,11095.02657,2828.686789,1005600,11095.02657,2828.686789,0,0.984306157,0.176469232,1460,1005600,11112.6735,2730.256173,1005335,11095.02657,2828.686789,365,27225,1999.999999,1005865,11090.10504,2827.804443,1005865,11090.10504,2827.804443,1,0,0,420,1005865,11072.45812,2926.235058,1005865,11072.45812,2926.235058,105,9025.000001,37766.66666,2329708889,12,2960,lm-61
CN,6216f418-0002-d3e4-3136-343536373830,1060000.001,1005600,11320.98647,2819.656006,226600,106000,1005600,11325.86879,2818.577582,1005600,11325.86879,2818.577582,0,0.976463059,-0.215684713,1460,1005600,11304.30032,2720.931276,1005335,11325.86879,2818.577582,365,27225,2000.000001,1005865,11320.98647,2819.656006,1005865,11320.98647,2819.656006,1,0,0,420,1005865,11342.55494,2917.302311,1005865,11342.55494,2917.302311,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d3e8-3136-343536373830,1060000.001,1005600,11303.41014,2823.53833,226600,106000,1005600,11308.29245,2822.459907,1005600,11308.29245,2822.459907,0,0.976463059,-0.215684713,1460,1005600,11286.72398,2724.813601,1005335,11308.29245,2822.459907,365,27225,2000.000001,1005865,11303.41014,2823.53833,1005865,11303.41014,2823.53833,1,0,0,420,1005865,11324.97861,2921.184636,1005865,11324.97861,2921.184636,105,9025,37766.66667,2329708889,12,2960,lm-61
UR,6216f418-0002-d3ec-3136-343536373830,254433.3664,1006007,11197.10807,2843.395705,131262.7693,63608.34161,1006009,11197.10807,2843.395705,1006009,11194.69139,2722.561541,1,8.52E-21,4.26E-19,1011.521518,1006009,11199.72026,2974.005197,1006009,11118.96958,2696.262854,45.97825082,8215.116306,23.17271322,1006007,11118.96958,2696.262854,1006007,11118.96958,2696.262854,0,-0.649325888,-0.760510283,19.58635661,1006007,11121.17247,2694.382024,1006007,11121.17247,2694.382024,4.896589153,0.803872109,5469.282054,307406874.4,66,2111.043036,lm-61
CN,6216f418-0002-d430-3136-343536373830,1060000,1005600,11672.26757,2812.630396,226600,106000,1005600,11677.1891,2813.512742,1005600,11677.1891,2813.512742,0,0.984306157,0.176469232,1460,1005600,11694.83602,2715.082126,1005335,11677.1891,2813.512742,365,27225,2000.000001,1005865,11672.26757,2812.630396,1005865,11672.26757,2812.630396,1,0,0,420,1005865,11654.62065,2911.061012,1005865,11654.62065,2911.061012,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d434-3136-343536373830,1060000,1005600,11689.98508,2815.806842,226600,106000,1005600,11694.90661,2816.689188,1005600,11694.90661,2816.689188,0,0.984306157,0.176469232,1460,1005600,11712.55353,2718.258573,1005335,11694.90661,2816.689188,365,27225,1999.999999,1005335,11689.98508,2815.806842,1005335,11689.98508,2815.806842,-1,0,0,420,1005335,11707.632,2717.376226,1005335,11707.632,2717.376226,105,9025.000001,37766.66666,2329708889,12,2960,lm-61
CN,6216f418-0002-d438-3136-343536373830,1060000.001,1005600,11920.86651,2807.658405,226600,106000,1005600,11925.74882,2806.579981,1005600,11925.74882,2806.579981,0,0.976463059,-0.215684713,1460,1005600,11904.18035,2708.933676,1005335,11925.74882,2806.579981,365,27225,2000.000001,1005335,11920.86651,2807.658405,1005335,11920.86651,2807.658405,-1,0,0,420,1005335,11899.29804,2710.012099,1005335,11899.29804,2710.012099,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d43c-3136-343536373830,1060000.001,1005600,11903.29017,2811.54073,226600,106000,1005600,11898.40786,2812.619153,1005600,11898.40786,2812.619153,0,-0.976463059,0.215684713,1460,1005600,11919.97633,2910.265459,1005335,11898.40786,2812.619153,365,27225,2000.000001,1005335,11903.29017,2811.54073,1005335,11903.29017,2811.54073,-1,0,0,420,1005335,11881.7217,2713.894424,1005335,11881.7217,2713.894424,105,9025,37766.66667,2329708889,12,2960,lm-61
UR,6216f418-0002-d440-3136-343536373830,254433.3664,1006007,11796.98811,2831.398104,131262.7693,63608.34161,1006009,11796.98811,2831.398104,1006009,11794.57142,2710.563941,1,8.52E-21,4.26E-19,1011.521518,1006009,11799.6003,2962.007596,1006009,11718.84962,2684.265253,45.97825082,8215.116306,23.17271322,1006007,11718.84962,2684.265253,1006007,11718.84962,2684.265253,0,-0.649325888,-0.760510283,19.58635661,1006007,11721.0525,2682.384423,1006007,11721.0525,2682.384423,4.896589153,0.803872109,5469.282054,307406874.4,66,2111.043036,lm-61
CN,6216f418-0002-d484-3136-343536373830,1060000,1005600,12272.14761,2800.632795,226600,106000,1005600,12267.22607,2799.750449,1005600,12267.22607,2799.750449,0,-0.984306157,-0.176469232,1460,1005600,12249.57915,2898.181065,1005335,12267.22607,2799.750449,365,27225,2000.000001,1005865,12272.14761,2800.632795,1005865,12272.14761,2800.632795,1,0,0,420,1005865,12254.50068,2899.063411,1005865,12254.50068,2899.063411,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d488-3136-343536373830,1060000,1005600,12289.86512,2803.809242,226600,106000,1005600,12284.94359,2802.926895,1005600,12284.94359,2802.926895,0,-0.984306157,-0.176469232,1460,1005600,12267.29666,2901.357511,1005335,12284.94359,2802.926895,365,27225,1999.999999,1005865,12289.86512,2803.809242,1005865,12289.86512,2803.809242,1,0,0,420,1005865,12272.21819,2902.239857,1005865,12272.21819,2902.239857,105,9025.000001,37766.66666,2329708889,12,2960,lm-61
CN,6216f418-0002-d48c-3136-343536373830,1060000.001,1005600,12520.74654,2795.660804,226600,106000,1005600,12515.86423,2796.739228,1005600,12515.86423,2796.739228,0,-0.976463059,0.215684713,1460,1005600,12537.4327,2894.385534,1005335,12515.86423,2796.739228,365,27225,2000.000001,1005335,12520.74654,2795.660804,1005335,12520.74654,2795.660804,-1,0,0,420,1005335,12499.17807,2698.014499,1005335,12499.17807,2698.014499,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d490-3136-343536373830,1060000.001,1005600,12503.17021,2799.543129,226600,106000,1005600,12498.28789,2800.621553,1005600,12498.28789,2800.621553,0,-0.976463059,0.215684713,1460,1005600,12519.85636,2898.267859,1005335,12498.28789,2800.621553,365,27225,2000.000001,1005865,12503.17021,2799.543129,1005865,12503.17021,2799.543129,1,0,0,420,1005865,12524.73868,2897.189435,1005865,12524.73868,2897.189435,105,9025,37766.66667,2329708889,12,2960,lm-61
UR,6216f418-0002-d494-3136-343536373830,254433.3664,1006007,12396.86814,2819.400504,131262.7693,63608.34161,1006009,12396.86814,2819.400504,1006009,12394.45146,2698.56634,1,8.52E-21,4.26E-19,1011.521518,1006009,12399.48033,2950.009996,1006009,12318.72965,2672.267653,45.97825082,8215.116306,23.17271322,1006007,12318.72965,2672.267653,1006007,12318.72965,2672.267653,0,-0.649325888,-0.760510283,19.58635661,1006007,12320.93254,2670.386822,1006007,12320.93254,2670.386822,4.896589153,0.803872109,5469.282054,307406874.4,66,2111.043036,lm-61
CN,6216f418-0002-d4ec-3136-343536373830,1060000,1005600,12872.02764,2788.635195,226600,106000,1005600,12876.94917,2789.517541,1005600,12876.94917,2789.517541,0,0.984306157,0.176469232,1460,1005600,12894.5961,2691.086925,1005335,12876.94917,2789.517541,365,27225,2000.000001,1005865,12872.02764,2788.635195,1005865,12872.02764,2788.635195,1,0,0,420,1005865,12854.38072,2887.06581,1005865,12854.38072,2887.06581,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d4f0-3136-343536373830,1060000,1005600,12889.74515,2791.811641,226600,106000,1005600,12894.66668,2792.693987,1005600,12894.66668,2792.693987,0,0.984306157,0.176469232,1460,1005600,12912.31361,2694.263371,1005335,12894.66668,2792.693987,365,27225,1999.999999,1005335,12889.74515,2791.811641,1005335,12889.74515,2791.811641,-1,0,0,420,1005335,12907.39208,2693.381025,1005335,12907.39208,2693.381025,105,9025.000001,37766.66666,2329708889,12,2960,lm-61
CN,6216f418-0002-d4f4-3136-343536373830,1060000.001,1005600,13120.62658,2783.663204,226600,106000,1005600,13125.50889,2782.58478,1005600,13125.50889,2782.58478,0,0.976463059,-0.215684713,1460,1005600,13103.94042,2684.938474,1005335,13125.50889,2782.58478,365,27225,2000.000001,1005865,13120.62658,2783.663204,1005865,13120.62658,2783.663204,1,0,0,420,1005865,13142.19505,2881.30951,1005865,13142.19505,2881.30951,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d4f8-3136-343536373830,1060000.001,1005600,13103.05024,2787.545529,226600,106000,1005600,13107.93256,2786.467105,1005600,13107.93256,2786.467105,0,0.976463059,-0.215684713,1460,1005600,13086.36409,2688.820799,1005335,13107.93256,2786.467105,365,27225,2000.000001,1005335,13103.05024,2787.545529,1005335,13103.05024,2787.545529,-1,0,0,420,1005335,13081.48177,2689.899223,1005335,13081.48177,2689.899223,105,9025,37766.66667,2329708889,12,2960,lm-61
UR,6216f418-0002-d4fc-3136-343536373830,254433.3664,1006007,12996.74818,2807.402903,131262.7693,63608.34161,1006009,12996.74818,2807.402903,1006009,12994.3315,2686.568739,1,8.52E-21,4.26E-19,1011.521518,1006009,12999.36037,2938.012395,1006009,13073.19514,2661.171119,45.97825082,8215.116306,23.17271323,1006007,13073.19514,2661.171119,1006007,13073.19514,2661.171119,0,0.730670228,-0.682730561,19.58635661,1006007,13075.17273,2663.287571,1006007,13075.17273,2663.287571,4.896589153,0.80387211,5469.282054,307406874.4,66,2111.043036,lm-61
CN,6216f418-0002-d545-3136-343536373830,1060000,1005600,13471.90768,2776.637594,226600,106000,1005600,13476.82921,2777.51994,1005600,13476.82921,2777.51994,0,0.984306157,0.176469232,1460,1005600,13494.47613,2679.089325,1005335,13476.82921,2777.51994,365,27225,2000.000001,1005865,13471.90768,2776.637594,1005865,13471.90768,2776.637594,1,0,0,420,1005865,13454.26075,2875.06821,1005865,13454.26075,2875.06821,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d549-3136-343536373830,1060000,1005600,13489.62519,2779.81404,226600,106000,1005600,13494.54672,2780.696387,1005600,13494.54672,2780.696387,0,0.984306157,0.176469232,1460,1005600,13512.19364,2682.265771,1005335,13494.54672,2780.696387,365,27225,1999.999999,1005865,13489.62519,2779.81404,1005865,13489.62519,2779.81404,1,0,0,420,1005865,13471.97826,2878.244656,1005865,13471.97826,2878.244656,105,9025.000001,37766.66666,2329708889,12,2960,lm-61
CN,6216f418-0002-d54d-3136-343536373830,1060000.001,1005600,13720.50662,2771.665603,226600,106000,1005600,13715.6243,2772.744027,1005600,13715.6243,2772.744027,0,-0.976463059,0.215684713,1460,1005600,13737.19277,2870.390333,1005335,13715.6243,2772.744027,365,27225,2000.000001,1005335,13720.50662,2771.665603,1005335,13720.50662,2771.665603,-1,0,0,420,1005335,13698.93814,2674.019297,1005335,13698.93814,2674.019297,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d551-3136-343536373830,1060000.001,1005600,13702.93028,2775.547928,226600,106000,1005600,13698.04797,2776.626352,1005600,13698.04797,2776.626352,0,-0.976463059,0.215684713,1460,1005600,13719.61644,2874.272657,1005335,13698.04797,2776.626352,365,27225,2000.000001,1005335,13702.93028,2775.547928,1005335,13702.93028,2775.547928,-1,0,0,420,1005335,13681.36181,2677.901622,1005335,13681.36181,2677.901622,105,9025,37766.66667,2329708889,12,2960,lm-61
UR,6216f418-0002-d555-3136-343536373830,254433.3664,1006007,13596.62821,2795.405303,131262.7693,63608.34161,1006009,13596.62821,2795.405303,1006009,13594.21153,2674.571139,1,8.52E-21,4.26E-19,1011.521518,1006009,13599.2404,2926.014795,1006009,13673.07517,2649.173518,45.97825082,8215.116306,23.17271323,1006007,13673.07517,2649.173518,1006007,13673.07517,2649.173518,0,0.730670228,-0.682730561,19.58635661,1006007,13675.05276,2651.28997,1006007,13675.05276,2651.28997,4.896589153,0.80387211,5469.282054,307406874.4,66,2111.043036,lm-61
CN,6216f418-0002-d59e-3136-343536373830,1060000,1005600,14071.78771,2764.639994,226600,106000,1005600,14066.86618,2763.757647,1005600,14066.86618,2763.757647,0,-0.984306157,-0.176469232,1460,1005600,14049.21926,2862.188263,1005335,14066.86618,2763.757647,365,27225,2000.000001,1005865,14071.78771,2764.639994,1005865,14071.78771,2764.639994,1,0,0,420,1005865,14054.14079,2863.070609,1005865,14054.14079,2863.070609,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-d5a2-3136-343536373830,1060000,1005600,14089.50522,2767.81644,226600,106000,1005600,14094.42675,2768.698786,1005600,14094.42675,2768.698786,0,0.984306157,0.176469232,1460,1005600,14112.07368,2670.26817,1005335,14094.42675,2768.698786,365,27225,1999.999999,1005865,14089.50522,2767.81644,1005865,14089.50522,2767.81644,1,0,0,420,1005865,14071.8583,2866.247055,1005865,14071.8583,2866.247055,105,9025.000001,37766.66666,2329708889,12,2960,lm-61
CN,6216f418-0002-d5a6-3136-343536373830,1060000.001,1005600,14320.38665,2759.668003,226600,106000,1005600,14325.26897,2758.589579,1005600,14325.26897,2758.589579,0,0.976463059,-0.215684713,1460,1005600,14303.7005,2660.943273,1005335,14325.26897,2758.589579,365,27225,2000.000001,1005865,14320.38665,2759.668003,1005865,14320.38665,2759.668003,1,0,0,420,1005865,14341.95512,2857.314308,1005865,14341.95512,2857.314308,105,9025,37766.66667,2329708889,12,2960,lm-61
