guid,part_pos,class,weight,area_gross,area,area_net,a_net_xy,a_net_xz,a_net_yz,area_plan,assembly_no
5B8C7AB1-0000-1648-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5307,496,0,C3-JD-25
5B8C7AB1-0000-1651-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5307,496,0,C3-JD-25
5B8C7AB1-0000-1654-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5314,496,0,C3-JD-25
5B8C7AB1-0000-1657-3135-333539333737,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-25
5B8C7AB1-0000-1660-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5314,496,0,C3-JD-25
5B8C7AB1-0000-1663-3135-333539333737,HGP-204,HGP,17.6,0.49,0.49,0.49,98400,85200,18687,0,C3-JD-25
5B8C7AB1-0000-1666-3135-333539333737,HGP-202,HGP,19.22,0.53,0.53,0.53,98400,85200,20407,0,C3-JD-25
5B8C7AB1-0000-1669-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1672-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1675-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1678-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1681-3135-333539333737,HGP-599,HGP,69.26,1.89,1.89,1.89,882335,1500,58877,0.88,C3-JD-25
5B8C7AB1-0000-1688-3135-333539333737,HGP-598,HGP,63.87,1.74,1.74,1.74,795851,172397,54302,0,C3-JD-25
5B8C7AB1-0000-1692-3135-333539333737,HGP-309,HGP,20.55,0.26,0.56,0.56,1396,261816,18829,0,C3-JD-25
5B8C7AB1-0000-1695-3135-333539333737,HGP-327,HGP,20.22,0.26,0.55,0.55,1396,257616,18529,0,C3-JD-25
5B8C7AB1-0000-1698-3135-333539333737,HGP-326,HGP,19.89,0.26,0.55,0.55,1396,253416,18229,0,C3-JD-25
5B8C7AB1-0000-1700-3135-333539333737,HGP-326,HGP,19.89,0.26,0.55,0.55,1396,253416,18229,0,C3-JD-25
5B8C7AB1-0000-1703-3135-333539333737,HGP-325,HGP,19.56,0.25,0.54,0.54,1396,249216,17929,0,C3-JD-25
5B8C7AB1-0000-1706-3135-333539333737,HGP-324,HGP,18.13,0.23,0.5,0.5,1396,230981,16627,0,C3-JD-25
5B8C7AB1-0000-1709-3135-333539333737,HGP-323,HGP,15.5,0.2,0.43,0.43,1396,197432,14231,0,C3-JD-25
5B8C7AB1-0000-1712-3135-333539333737,HGP-321,HGP,10.22,0.13,0.28,0.28,1396,130223,9430,0,C3-JD-25
5B8C7AB1-0000-1715-3135-333539333737,HGP-320,HGP,8.11,0.11,0.22,0.22,1396,103364,7511,0,C3-JD-25
5B8C7AB1-0000-1718-3135-333539333737,HGP-319,HGP,6,0.08,0.17,0.17,1396,76494,5592,0,C3-JD-25
5B8C7AB1-0000-1721-3135-333539333737,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-25
5B8C7AB1-0000-1724-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5314,496,0,C3-JD-25
5B8C7AB1-0000-1727-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5307,496,0,C3-JD-25
5B8C7AB1-0000-1730-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5307,496,0,C3-JD-25
5B8C7AB1-0000-1733-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5314,496,0,C3-JD-25
5B8C7AB1-0000-1736-3135-333539333737,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-25
5B8C7AB1-0000-1739-3135-333539333737,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-25
5B8C7AB1-0000-1742-3135-333539333737,HGP-204,HGP,17.6,0.49,0.49,0.49,98400,85200,18687,0,C3-JD-25
5B8C7AB1-0000-1745-3135-333539333737,HGP-202,HGP,19.22,0.53,0.53,0.53,98400,85200,20407,0,C3-JD-25
5B8C7AB1-0000-1748-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1751-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1754-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1757-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1760-3135-333539333737,HGP-599,HGP,69.26,1.89,1.89,1.89,882335,1500,58877,0.88,C3-JD-25
5B8C7AB1-0000-1767-3135-333539333737,HGP-598,HGP,63.87,1.74,1.74,1.74,795851,172397,54302,0,C3-JD-25
5B8C7AB1-0000-1771-3135-333539333737,HGP-309,HGP,20.55,0.26,0.56,0.56,1396,261816,18829,0,C3-JD-25
5B8C7AB1-0000-1774-3135-333539333737,HGP-327,HGP,20.22,0.26,0.55,0.55,1396,257616,18529,0,C3-JD-25
5B8C7AB1-0000-1777-3135-333539333737,HGP-326,HGP,19.89,0.26,0.55,0.55,1396,253416,18229,0,C3-JD-25
5B8C7AB1-0000-1780-3135-333539333737,HGP-323,HGP,15.5,0.2,0.43,0.43,1396,197432,14231,0,C3-JD-25
5B8C7AB1-0000-1783-3135-333539333737,HGP-234,HGP,12.93,0.17,0.36,0.36,164684,1396,11891,0.16,C3-JD-25
5B8C7AB1-0000-1786-3135-333539333737,HGP-322,HGP,12.86,0.17,0.35,0.35,1396,163822,11830,0,C3-JD-25
5B8C7AB1-0000-1789-3135-333539333737,HGP-321,HGP,10.22,0.13,0.28,0.28,1396,130223,9430,0,C3-JD-25
5B8C7AB1-0000-1792-3135-333539333737,HGP-540,HGP,22.28,0.29,0.61,0.61,1396,283866,20404,0,C3-JD-25
5B8C7AB1-0000-1795-3135-333539333737,HGP-260,HGP,21.94,0.28,0.6,0.6,1396,279491,20092,0,C3-JD-25
5B8C7AB1-0000-1798-3135-333539333737,HGP-329,HGP,21.56,0.28,0.59,0.59,1396,274591,19742,0,C3-JD-25
5B8C7AB1-0000-1800-3135-333539333737,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-25
5B8C7AB1-0000-1803-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5314,496,0,C3-JD-25
5B8C7AB1-0000-1806-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5307,496,0,C3-JD-25
5B8C7AB1-0000-1809-3135-333539333737,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-25
5B8C7AB1-0000-1812-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5314,496,0,C3-JD-25
5B8C7AB1-0000-1815-3135-333539333737,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-25
5B8C7AB1-0000-1818-3135-333539333737,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-25
5B8C7AB1-0000-1821-3135-333539333737,HGP-204,HGP,17.6,0.49,0.49,0.49,98400,85200,18687,0,C3-JD-25
5B8C7AB1-0000-1824-3135-333539333737,HGP-202,HGP,19.22,0.53,0.53,0.53,98400,85200,20407,0,C3-JD-25
5B8C7AB1-0000-1827-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1830-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1833-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1836-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1839-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1842-3135-333539333737,HGP-773,HGP,21.74,0.4,0.49,0.49,27987,230115,12000,0,C3-JD-25
5B8C7AB1-0000-1845-3135-333539333737,HGP-599,HGP,69.26,1.89,1.89,1.89,882335,1500,58877,0.88,C3-JD-25
5B8C7AB1-0000-1857-3135-333539333737,HGP-328,HGP,20.88,0.27,0.57,0.57,1396,266016,19129,0,C3-JD-25
5B8C7AB1-0000-1860-3135-333539333737,HGP-326,HGP,19.89,0.26,0.55,0.55,1396,253416,18229,0,C3-JD-25
5B8C7AB1-0000-1866-3135-333539333737,HGP-324,HGP,18.13,0.23,0.5,0.5,1396,230981,16627,0,C3-JD-25
5B8C7AB1-0000-1869-3135-333539333737,HGP-323,HGP,15.5,0.2,0.43,0.43,1396,197432,14231,0,C3-JD-25
5B8C7AB1-0000-1872-3135-333539333737,HGP-734,HGP,12.26,0.13,0.29,0.29,1675,130148,11309,0,C3-JD-25
5B8C7AB1-0000-1875-3135-333539333737,HGP-733,HGP,9.73,0.11,0.23,0.23,1675,103290,9007,0,C3-JD-25
5B8C7AB1-0000-1878-3135-333539333737,HGP-732,HGP,7.2,0.08,0.17,0.17,1675,76420,6704,0,C3-JD-25
5B8C7AB1-0000-1881-3135-333539333737,HGP-329,HGP,21.56,0.28,0.59,0.59,1396,274591,19742,0,C3-JD-25
5B8C7AB1-0000-1887-3135-333539333737,HGP-219,HGP,84.31,2.26,2.26,2.26,1073699,28811,54518,0,C3-JD-25
5B8C7AB1-0000-1890-3135-333539333737,HGP-329,HGP,21.56,0.28,0.59,0.59,1396,274591,19742,0,C3-JD-25
5B8C7AB1-0000-1893-3135-333539333737,HGP-257,HGP,15.13,0.19,0.42,0.42,192683,1396,13891,0.19,C3-JD-25
5B8C7AB1-0000-1896-3135-333539333737,HGP-219,HGP,84.31,2.26,2.26,2.26,1073699,28811,54518,0,C3-JD-25
5B8C7AB1-0000-1901-3135-333539333737,HGP-773,HGP,21.74,0.4,0.49,0.49,27987,230090,11996,0,C3-JD-25
5B8C7AB1-0000-1904-3135-333539333737,HGP-773,HGP,21.74,0.4,0.49,0.49,27987,230090,12000,0,C3-JD-25
5B8C7AB1-0000-1907-3135-333539333737,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-25
5B8C7AB1-0000-1910-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5314,496,0,C3-JD-25
5B8C7AB1-0000-1913-3135-333539333737,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-25
5B8C7AB1-0000-1916-3135-333539333737,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-25
5B8C7AB1-0000-1919-3135-333539333737,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5307,496,0,C3-JD-25
5B8C7AB1-0000-1922-3135-333539333737,HGP-735,HGP,15.43,0.17,0.36,0.36,1675,163748,14189,0,C3-JD-25
5B8C7AB1-0000-1925-3135-333539333737,HGP-734,HGP,12.26,0.13,0.29,0.29,1675,130148,11309,0,C3-JD-25
5B8C7AB1-0000-1928-3135-333539333737,HGP-733,HGP,9.73,0.11,0.23,0.23,1675,103290,9007,0,C3-JD-25
5B8C7AB1-0000-1931-3135-333539333737,HGP-706,HGP,42.97,0.99,0.99,0.99,446300,97565,36813,0,C3-JD-25
5B8C7AB1-0000-1938-3135-333539333737,HGP-708,HGP,10.84,0.12,0.25,0.25,14044,114614,9268,0,C3-JD-25
5B8C7AB1-0000-1941-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1944-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1947-3135-333539333737,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-25
5B8C7AB1-0000-1950-3135-333539333737,HGP-204,HGP,17.6,0.49,0.49,0.49,98400,85200,18687,0,C3-JD-25
5B8C7AB1-0000-1953-3135-333539333737,HGP-202,HGP,19.22,0.53,0.53,0.53,98400,85200,20407,0,C3-JD-25
5B8C7AB1-0000-2000-3135-333539333737,TBP-238,TBP,6.8,0.09,0.19,0.19,1496,86583,5891,0,C3-JD-25
5B8C7AB1-0000-2003-3135-333539333737,TBP-349,TBP,208.76,2.22,4.54,4.54,44858,2216128,7130,0.04,C3-JD-25
5B8C7AB1-0000-2015-3135-333539333737,TBP-348,TBP,208.77,2.22,4.54,4.54,44858,2216268,7130,0.04,C3-JD-25
5B8C7AB1-0000-2020-3135-333539333737,TBP-348,TBP,208.83,2.23,4.54,4.54,44870,2216863,7130,0.04,C3-JD-25
5B8C7AB1-0000-2032-3135-333539333737,TBP-349,TBP,208.76,2.22,4.54,4.54,44858,2216128,7130,0.04,C3-JD-25
5B8C7AB1-0000-2044-3135-333539333737,TBP-348,TBP,208.77,2.22,4.54,4.54,44858,2216268,7130,0.04,C3-JD-25
5B8C7AB1-0004-33A1-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157893,4579,0,C3-JD-25
5B8C7AB1-0004-33A5-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157893,4579,0,C3-JD-25
5B8C7AB1-0004-33A9-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157893,4579,0,C3-JD-25
5B8C7AB1-0004-33AD-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157893,4579,0,C3-JD-25
5B8C7AB1-0004-33B1-3135-333539353136,SJ-4,SJ,12.56,0.22,0.22,0.22,8000,100000,3200,0.01,C3-JD-25
5B8C7AB1-0004-33B5-3135-333539353136,SJ-4,SJ,12.56,0.22,0.22,0.22,8000,100000,3200,0.01,C3-JD-25
5B8C7AB1-0004-33B9-3135-333539353136,SJ-4,SJ,12.56,0.22,0.22,0.22,28833,99449,3200,0,C3-JD-25
5B8C7AB1-0004-33BD-3135-333539353136,SJ-4,SJ,12.56,0.22,0.22,0.22,28833,99449,3200,0,C3-JD-25
5B8C7AB1-0004-33C1-3135-333539353136,SJ-2,SJ,18.09,0.22,0.22,0.22,96476,19778,5760,0,C3-JD-25
5B8C7AB1-0004-33C5-3135-333539353136,SJ-2,SJ,18.09,0.22,0.22,0.22,96476,19778,5760,0,C3-JD-25
5B8C7AB1-0004-33C9-3135-333539353136,SJ-2,SJ,18.09,0.22,0.22,0.22,96476,19778,5760,0,C3-JD-25
5B8C7AB1-0004-33CD-3135-333539353136,SJ-2,SJ,18.09,0.22,0.22,0.22,96476,19778,5760,0,C3-JD-25
5B8C7AB1-0004-330D-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157893,4579,0,C3-JD-25
5B8C7AB1-0004-331D-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157892,4579,0,C3-JD-25
5B8C7AB1-0004-332D-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-333D-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-334D-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-335D-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-336D-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-337D-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-338D-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-339D-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157893,4580,0,C3-JD-25
5B8C7AB1-0004-3311-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195070,157892,4579,0,C3-JD-25
5B8C7AB1-0004-3315-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157892,4579,0,C3-JD-25
5B8C7AB1-0004-3319-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157892,4579,0,C3-JD-25
5B8C7AB1-0004-3321-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157893,4579,0,C3-JD-25
5B8C7AB1-0004-3325-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157893,4579,0,C3-JD-25
5B8C7AB1-0004-3329-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3331-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3335-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3339-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3341-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3345-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3349-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3351-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3355-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3359-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3361-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3365-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3369-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3371-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3375-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3379-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3381-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3385-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3389-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3391-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,199523,130003,4579,0.1,C3-JD-25
5B8C7AB1-0004-3395-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157893,4579,0,C3-JD-25
5B8C7AB1-0004-3399-3135-333539353136,SJ-19,SJ,17.97,0.78,0.78,0.78,195069,157893,4579,0,C3-JD-25
5B8C7AB1-0006-1A0A-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A0E-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A1A-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A1E-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A02-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114663,1760,0,C3-JD-25
5B8C7AB1-0006-1A2A-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24179,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A2E-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A3A-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A3E-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A4A-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A4E-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114663,1760,0,C3-JD-25
5B8C7AB1-0006-1A5A-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A5E-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A06-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A6A-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A6E-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A7A-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A7E-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114663,1760,0,C3-JD-25
5B8C7AB1-0006-1A8A-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A8E-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A9A-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A9E-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A12-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A16-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A22-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A26-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A32-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A36-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A42-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A46-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A52-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114663,1760,0,C3-JD-25
5B8C7AB1-0006-1A56-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A62-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A66-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A72-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1A76-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A82-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114663,1760,0,C3-JD-25
5B8C7AB1-0006-1A86-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1A92-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114663,1760,0,C3-JD-25
5B8C7AB1-0006-1A96-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1AA2-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1AA6-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1AAA-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1AAE-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114663,1760,0,C3-JD-25
5B8C7AB1-0006-1AB2-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114663,1760,0,C3-JD-25
5B8C7AB1-0006-1AB6-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1ABA-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1ABE-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114663,1760,0,C3-JD-25
5B8C7AB1-0006-1AC2-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114663,1760,0,C3-JD-25
5B8C7AB1-0006-1AC6-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1ACA-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,24180,115599,1760,0,C3-JD-25
5B8C7AB1-0006-1ACE-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1AD2-3135-333539353732,SJ-20,SJ,7.32,0.25,0.25,0.25,29853,114664,1760,0,C3-JD-25
5B8C7AB1-0006-1AD6-3135-333539353732,SJ-13,SJ,8.14,0.19,0.19,0.19,8568,86531,1920,0,C3-JD-25
